,contact_rate_host_host,fitnessHost,mutant_frac,mut_frac_inf_hosts,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,pwd_genomes,mut_frac_hosts
423,0.195,0.842,1.0,1.0,11441,10,2.7861954822146826,220113,0.482,8.888125,0.482
424,0.195,0.789,0.8972602739726028,0.70703125,11472,10,1.7599055987873695,115220,0.512,5.343583427127355,0.362
425,0.195,0.737,1.0,1.0,11319,10,1.609554188912357,137342,0.49,4.777809697085767,0.49
426,0.195,0.684,0.8728813559322034,0.691358024691358,11297,8,0.9552823521492251,67452,0.486,4.104886846053177,0.33599999999999997
427,0.195,0.632,0.9048543689320389,0.7688679245283019,11025,7,0.8454255171456337,62484,0.424,4.08541001828678,0.326
428,0.195,0.579,0.8524046434494196,0.6352459016393442,10929,6,0.7037137810314124,51267,0.488,3.8051234567901235,0.31
429,0.195,0.526,0.795144157814871,0.4962686567164179,10587,6,0.5769724287381611,42350,0.536,3.4593918987858383,0.266
430,0.195,0.474,0.7636887608069164,0.3413654618473896,10464,5,0.5206662302643575,37673,0.498,3.1805514268727704,0.17
431,0.195,0.421,0.7604501607717041,0.3967611336032389,9849,5,0.4353850977973306,30502,0.494,3.199298325033952,0.196
432,0.195,0.368,0.6471861471861472,0.2850877192982456,9457,5,0.41443762039560217,26738,0.456,2.484427692918072,0.13
433,0.195,0.316,0.6460348162475822,0.24066390041493776,9229,5,0.3692680061146512,24500,0.482,2.6634751916913464,0.11599999999999999
434,0.195,0.263,0.5909090909090909,0.19767441860465115,8931,5,0.31969966536138344,20688,0.516,2.3605231866825207,0.102
435,0.195,0.211,0.5578231292517006,0.13716814159292035,8495,4,0.2595564263990763,17175,0.452,2.504447086801427,0.062
436,0.195,0.158,0.5033860045146726,0.07563025210084033,7856,4,0.2003024268814216,13506,0.476,2.296510971432873,0.036
437,0.195,0.105,0.3929471032745592,0.02032520325203252,7493,4,0.14115107460321213,11115,0.492,2.0547599451303156,0.01
438,0.195,0.053,0.36159600997506236,0.007751937984496124,7076,3,0.06752632566201215,8602,0.516,2.071750495763476,0.004
439,0.195,0.0,0.30097087378640774,0.0,6628,1,0.0001508523121491494,6627,0.432,1.9553194058688563,0.0
440,0.189,1.0,1.0,1.0,11157,31,50.38106425785518,1931395,0.478,31.596679458062496,0.478
441,0.189,0.947,1.0,1.0,10832,18,9.55978932948548,546849,0.452,17.52490421455939,0.452
442,0.189,0.895,1.0,1.0,11364,12,3.6812146052157027,210774,0.5,7.821355817111815,0.5
443,0.189,0.842,1.0,1.0,10997,12,2.1608627396119813,131527,0.464,6.647321428571429,0.464
444,0.189,0.789,1.0,1.0,10995,11,1.9492421810649805,164908,0.482,5.448678500986193,0.482
445,0.189,0.737,0.924496644295302,0.809322033898305,11065,8,1.3716207702543959,92303,0.472,4.436245423557631,0.38199999999999995
446,0.189,0.684,0.8543833580980683,0.6126482213438735,11114,8,1.0867471632110222,85902,0.506,4.312371336143515,0.31
447,0.189,0.632,0.7745571658615137,0.4594594594594595,10613,7,0.8387237805425736,57023,0.518,3.60083444478643,0.23800000000000002
448,0.189,0.579,0.853309481216458,0.6403508771929824,10425,7,0.7476387810614816,49875,0.456,3.4840693959210487,0.292
449,0.189,0.526,0.6919831223628692,0.3393665158371041,10050,6,0.6073132447216653,41504,0.442,3.265597527838457,0.15
450,0.189,0.474,0.7683333333333333,0.4279835390946502,10474,6,0.618434714669774,42886,0.486,3.292480906450572,0.208
451,0.189,0.421,0.7137476459510358,0.341991341991342,9629,5,0.4935060200679609,31335,0.462,3.2241379310344827,0.15800000000000003
452,0.189,0.368,0.5916334661354582,0.18,9242,5,0.4126036983575775,26723,0.5,2.419407894736842,0.09
453,0.189,0.316,0.5954356846473029,0.1908713692946058,9072,5,0.36897557877174647,23529,0.482,2.732841854934602,0.09199999999999998
454,0.189,0.263,0.6260504201680672,0.23275862068965517,8462,4,0.30658396587834863,19063,0.464,2.519757920968316,0.108
455,0.189,0.211,0.5246636771300448,0.12396694214876033,8145,4,0.26153566364101244,16321,0.484,2.3092571763900436,0.06
456,0.189,0.158,0.4592760180995475,0.051587301587301584,7756,4,0.19845109517434936,13308,0.504,2.136357960457856,0.026
457,0.189,0.105,0.3784530386740331,0.034334763948497854,7356,3,0.1448644128588456,11036,0.466,2.154869118761047,0.016
458,0.189,0.053,0.3949367088607595,0.020491803278688523,6895,3,0.07825060566111063,8613,0.488,2.0662566951001784,0.009999999999999998
459,0.189,0.0,0.3215339233038348,0.0,6540,1,0.00015288181877694547,6539,0.46,1.962479338842975,0.0
460,0.184,1.0,1.0,1.0,10850,22,19.944127112489117,907374,0.448,21.64411979547115,0.448
461,0.184,0.947,1.0,1.0,10905,19,17.602202305308168,944036,0.45,22.19457198245077,0.45
462,0.184,0.895,1.0,1.0,10750,13,4.6358837944835045,297295,0.45,8.826495908173026,0.45
463,0.184,0.842,1.0,1.0,10743,10,2.69980948003098,167408,0.426,5.5055544534814524,0.426
464,0.184,0.789,0.9783889980353635,0.9478672985781991,10862,10,1.818869565697932,112914,0.422,5.34458974439,0.39999999999999997
465,0.184,0.737,0.9124087591240876,0.7777777777777778,10719,9,1.532270414010341,88457,0.432,5.4335172844648065,0.336
466,0.184,0.684,0.8416206261510129,0.5885167464114832,10433,7,1.2381916683443197,73975,0.418,4.633812927187042,0.24599999999999997
467,0.184,0.632,0.846830985915493,0.6027397260273972,10440,8,0.9153335975690313,60562,0.438,4.36891161431702,0.264
468,0.184,0.579,0.8686868686868687,0.6816326530612244,10137,6,0.7116729473471991,47228,0.49,3.9400030858074895,0.33399999999999996
469,0.184,0.526,0.8071065989847716,0.5529411764705883,9895,8,0.6954291817494507,44055,0.51,3.353373687630382,0.28200000000000003
470,0.184,0.474,0.7613240418118467,0.4689922480620155,9695,5,0.5382928786471124,35904,0.516,3.374253886175748,0.24200000000000002
471,0.184,0.421,0.700990099009901,0.34347826086956523,9676,7,0.49104746365969704,32443,0.46,3.2273526230394807,0.158
472,0.184,0.368,0.7385496183206107,0.42436974789915966,8896,5,0.4159511812762022,25288,0.476,2.8968088796392646,0.20199999999999999
473,0.184,0.316,0.536986301369863,0.16748768472906403,8827,6,0.40425690105036155,24023,0.406,2.524395019187094,0.068
474,0.184,0.263,0.5103626943005182,0.136986301369863,8386,5,0.3303733426447688,19538,0.438,2.5353846153846153,0.06
475,0.184,0.211,0.5115089514066496,0.10747663551401869,8010,4,0.27006747183997526,16196,0.428,2.491455078125,0.046
476,0.184,0.158,0.46115288220551376,0.07327586206896551,7533,4,0.19508167338193125,12882,0.464,2.276279695667926,0.033999999999999996
477,0.184,0.105,0.376271186440678,0.02127659574468085,7074,4,0.14024032784324747,10361,0.376,2.1351897119778935,0.008
478,0.184,0.053,0.3701492537313433,0.03211009174311927,6769,3,0.0681614045206785,8248,0.436,2.0694444444444446,0.014
479,0.184,0.0,0.3422459893048128,0.0,6506,1,0.00015368064797525682,6505,0.492,1.96630859375,0.0
480,0.179,1.0,1.0,1.0,10063,26,22.9884351659177,1165494,0.434,22.43705755617113,0.434
481,0.179,0.947,1.0,1.0,10335,18,12.05018184014049,691105,0.432,13.806675799391893,0.432
482,0.179,0.895,1.0,1.0,10891,16,5.328518539916926,339179,0.428,9.678457300275483,0.428
483,0.179,0.842,1.0,1.0,10642,12,3.9837221741740847,268683,0.428,9.374256354786372,0.428
484,0.179,0.789,1.0,1.0,10387,10,2.4822807804880918,169600,0.468,6.9195,0.468
485,0.179,0.737,1.0,1.0,10433,8,1.4402480152757589,96757,0.452,5.855858865982826,0.452
486,0.179,0.684,1.0,1.0,10176,10,1.3655520929131562,86056,0.464,4.897750937109538,0.464
487,0.179,0.632,0.8632162661737524,0.6768558951965066,9847,7,0.9122805902997903,54256,0.458,4.191047806742512,0.31
488,0.179,0.579,0.8650793650793651,0.6761904761904762,10511,8,0.7736077913257234,55996,0.42,3.507936507936508,0.28400000000000003
489,0.179,0.526,0.7547619047619047,0.44324324324324327,9793,7,0.6948940797368806,45602,0.37,3.2818934911242605,0.164
490,0.179,0.474,0.7644628099173554,0.4794520547945205,9535,7,0.6229748980448759,37209,0.438,3.193094135802469,0.21
491,0.179,0.421,0.7794117647058824,0.533678756476684,9284,6,0.5201589680679988,31681,0.386,2.973641742872512,0.20600000000000002
492,0.179,0.368,0.5837988826815642,0.2436548223350254,8839,7,0.4945062854033964,27251,0.394,2.5904010519395135,0.096
493,0.179,0.316,0.6293103448275862,0.25862068965517243,8545,5,0.3792301042119972,21935,0.464,2.6121570736955353,0.12000000000000001
494,0.179,0.263,0.5390243902439025,0.15625,8089,5,0.32529526375971746,18630,0.448,2.599605732857371,0.07
495,0.179,0.211,0.5069444444444444,0.10504201680672269,8100,4,0.2598582380734644,16105,0.476,2.4545189674261407,0.049999999999999996
496,0.179,0.158,0.5369458128078818,0.16444444444444445,7424,3,0.19789598898144886,12823,0.45,2.427934952105146,0.07400000000000001
497,0.179,0.105,0.3940149625935162,0.047058823529411764,6895,3,0.13829394717509774,10067,0.51,2.092537510740961,0.024
498,0.179,0.053,0.40828402366863903,0.047619047619047616,6846,3,0.07781187801001438,8551,0.42,2.0140495867768595,0.019999999999999997
499,0.179,0.0,0.30618892508143325,0.0,6365,1,0.00015708450758980552,6364,0.426,1.9565650969529085,0.0
500,0.174,1.0,1.0,1.0,9770,24,24.457928297621127,1078854,0.444,24.909250090568772,0.444
501,0.174,0.947,1.0,1.0,9918,19,15.588886176589558,785656,0.394,12.516602278840042,0.394
502,0.174,0.895,1.0,1.0,10024,13,4.424027306531364,276942,0.43,9.525786912222962,0.43
503,0.174,0.842,1.0,1.0,10238,12,3.8772024412458768,250004,0.388,8.829480968858132,0.388
504,0.174,0.789,0.9630252100840336,0.9009009009009009,9995,9,2.1103378502658034,126063,0.444,7.155330692978641,0.4
505,0.174,0.737,0.9913419913419913,0.9809523809523809,9963,9,1.7187887868038572,103104,0.42,6.251610287824873,0.412
506,0.174,0.684,0.8744769874476988,0.7183098591549296,9408,10,1.1620298815742283,63838,0.426,4.117916623918471,0.306
507,0.174,0.632,0.8238747553816047,0.5794392523364486,9615,7,1.048512461975338,59931,0.428,4.456049382716049,0.24799999999999997
508,0.174,0.579,0.7843137254901961,0.5240384615384616,9787,7,0.8133222308722328,50153,0.416,3.805374554102259,0.218
509,0.174,0.526,0.7177242888402626,0.34517766497461927,9283,9,0.7748181242739913,42037,0.394,3.1409279778393353,0.136
510,0.174,0.474,0.7105882352941176,0.4029126213592233,9476,6,0.623128717707849,39593,0.412,3.544256837098692,0.16599999999999998
511,0.174,0.421,0.7042606516290727,0.3723404255319149,8910,5,0.49072746419173663,28767,0.376,2.9986572265625,0.13999999999999999
512,0.174,0.368,0.6776470588235294,0.3568075117370892,8634,5,0.4571178213879234,25771,0.426,2.9332473715532634,0.152
513,0.174,0.316,0.5363636363636364,0.1206896551724138,8493,6,0.4209532568977334,23373,0.348,2.578275511003211,0.041999999999999996
514,0.174,0.263,0.5220994475138122,0.18009478672985782,7926,5,0.3119595120624036,17581,0.422,2.452325141776938,0.076
515,0.174,0.211,0.5961945031712473,0.18025751072961374,7614,4,0.26129855355414106,15366,0.466,2.514023545706371,0.084
516,0.174,0.158,0.40492957746478875,0.08648648648648649,7310,5,0.21487541194061693,12914,0.37,2.0578393351800552,0.032
517,0.174,0.105,0.375366568914956,0.0273972602739726,6781,3,0.13991939143265336,9997,0.438,2.0709232247357847,0.011999999999999999
518,0.174,0.053,0.36129032258064514,0.005025125628140704,6459,3,0.06283003050839504,7730,0.398,2.0141496598639455,0.002
519,0.174,0.0,0.3045977011494253,0.0,6298,1,0.00015875535399090832,6297,0.484,1.9617301530793876,0.0
520,0.168,1.0,1.0,1.0,9553,25,29.836732465657473,1155502,0.446,26.333353459727086,0.446
521,0.168,0.947,1.0,1.0,9749,16,11.488708674087427,582091,0.424,17.49869822485207,0.424
522,0.168,0.895,1.0,1.0,9692,15,5.706698973876196,318814,0.454,9.134650492920604,0.454
523,0.168,0.842,1.0,1.0,9872,12,4.317876097270344,271841,0.36,10.195612244897958,0.36
524,0.168,0.789,1.0,1.0,9364,10,2.379500339489891,131746,0.342,6.646681989339332,0.342
525,0.168,0.737,1.0,1.0,9592,9,1.9687235453369885,127368,0.408,6.661071173171742,0.408
526,0.168,0.684,1.0,1.0,9373,9,1.3760161689858539,79115,0.46,5.383374726077429,0.46
527,0.168,0.632,0.7956204379562044,0.5531914893617021,9372,8,1.112737387672691,60151,0.376,3.8639111111111113,0.20800000000000002
528,0.168,0.579,0.7913978494623656,0.5198019801980198,9190,7,0.8735203377849559,47903,0.404,3.4686883629191323,0.21000000000000002
529,0.168,0.526,0.8229665071770335,0.5888888888888889,9025,6,0.7484273570644794,44093,0.36,3.848507785467128,0.212
530,0.168,0.474,0.8468677494199536,0.6666666666666666,8720,6,0.5928414590522684,33372,0.396,3.5096313912009514,0.264
531,0.168,0.421,0.6634844868735084,0.3411214953271028,8716,6,0.5800612821161399,30836,0.428,3.1820672023374725,0.146
532,0.168,0.368,0.6494117647058824,0.3436123348017621,8252,6,0.4644576094186777,24823,0.454,2.733161477956243,0.156
533,0.168,0.316,0.6047904191616766,0.23255813953488372,7920,5,0.3802692965003571,20432,0.344,2.7209890034833686,0.07999999999999999
534,0.168,0.263,0.6005586592178771,0.26666666666666666,7843,4,0.3254319936701149,18163,0.39,2.4246170384305294,0.104
535,0.168,0.211,0.532871972318339,0.14012738853503184,7273,4,0.27597610421659236,14819,0.314,2.4062051134731397,0.044
536,0.168,0.158,0.4602649006622517,0.05232558139534884,7133,4,0.23683336586432358,13093,0.344,2.18031746031746,0.018
537,0.168,0.105,0.4350453172205438,0.09223300970873786,6703,4,0.14935194269850824,10001,0.412,2.2458847736625516,0.038
538,0.168,0.053,0.40524781341107874,0.03317535545023697,6310,3,0.08213514131218276,7961,0.422,2.0768610588551466,0.014
539,0.168,0.0,0.27946127946127947,0.0,5838,1,0.0001712621974069547,5837,0.428,1.9515306122448979,0.0
540,0.163,1.0,1.0,1.0,8906,33,52.7708165893052,1596119,0.402,27.73633283477305,0.402
541,0.163,0.947,1.0,1.0,9091,21,18.652791817698365,842225,0.424,16.67653182629387,0.424
542,0.163,0.895,1.0,1.0,9068,16,7.31315927164244,426976,0.416,8.85958626284478,0.416
543,0.163,0.842,1.0,1.0,9128,14,4.134054579009141,214857,0.468,10.41230648638056,0.468
544,0.163,0.789,1.0,1.0,8701,10,2.636221417771296,116276,0.448,7.304278160551194,0.448
545,0.163,0.737,1.0,1.0,9256,11,2.280711513996574,125270,0.302,6.505515377310249,0.302
546,0.163,0.684,0.9284436493738819,0.820627802690583,8936,9,1.5214217921092514,74479,0.446,5.382437673130194,0.36600000000000005
547,0.163,0.632,0.7441176470588236,0.48823529411764705,8894,7,1.0652336903132509,57978,0.34,4.288567493112947,0.166
548,0.163,0.579,0.771117166212534,0.5508021390374331,8548,7,1.0676095068526565,48664,0.374,3.5625355084814543,0.206
549,0.163,0.526,0.7367205542725174,0.4213197969543147,8601,6,0.7849864987457419,41585,0.394,3.3113912009512485,0.166
550,0.163,0.474,0.8220551378446115,0.6432160804020101,8358,6,0.6676386066661203,33742,0.398,3.473715532632414,0.256
551,0.163,0.421,0.7192429022082019,0.4573170731707317,8040,6,0.5352316619638128,26447,0.328,3.0243648479800083,0.15000000000000002
552,0.163,0.368,0.6725888324873096,0.34183673469387754,7771,6,0.4867997834221288,23864,0.392,2.8620118343195267,0.134
553,0.163,0.316,0.606516290726817,0.22660098522167488,7953,5,0.4290203056878436,22808,0.406,2.5971020761245676,0.09200000000000001
554,0.163,0.263,0.5595567867036011,0.22058823529411764,7268,5,0.34984462692439683,16765,0.408,2.6823638042474607,0.09
555,0.163,0.211,0.5704057279236276,0.18181818181818182,7362,4,0.2882565234914476,15376,0.44,2.4954732510288067,0.08
556,0.163,0.158,0.494949494949495,0.14285714285714285,6910,4,0.2242137592909456,12561,0.35,2.329896907216495,0.049999999999999996
557,0.163,0.105,0.4179566563467492,0.09178743961352658,6490,4,0.1408623436316628,9586,0.414,2.2098,0.038
558,0.163,0.053,0.3967828418230563,0.0,6145,3,0.08144630607882071,7736,0.45,2.0550891632373114,0.0
559,0.163,0.0,0.3065134099616858,0.0,5936,1,0.00016843523187131735,5935,0.362,1.9503124523700655,0.0
560,0.158,1.0,1.0,1.0,8811,25,37.34412748295292,1175918,0.38,24.609375,0.38
561,0.158,0.947,1.0,1.0,8503,19,12.829359158735945,576932,0.322,9.351637335709512,0.322
562,0.158,0.895,1.0,1.0,8825,18,9.936068232631674,441316,0.352,8.93428223953876,0.352
563,0.158,0.842,1.0,1.0,8581,17,6.986985187365852,345349,0.41,8.668026338791446,0.41
564,0.158,0.789,1.0,1.0,8768,11,3.5388620780941977,194024,0.296,8.41869013143239,0.296
565,0.158,0.737,1.0,1.0,8818,10,2.123916118605415,122961,0.382,5.628443526170799,0.382
566,0.158,0.684,1.0,1.0,8188,11,2.142449979822009,102875,0.362,6.339216820987654,0.362
567,0.158,0.632,1.0,1.0,8632,9,1.3320217715876694,95059,0.316,3.7258383990164607,0.316
568,0.158,0.579,1.0,1.0,8571,10,1.5300215522190568,93386,0.348,4.37413616970134,0.348
569,0.158,0.526,0.738562091503268,0.4838709677419355,8375,8,0.9744641710848743,49217,0.31,3.4513763418004038,0.15
570,0.158,0.474,0.6845238095238095,0.4011299435028249,8196,7,0.7391426372802405,36075,0.354,3.485434007134364,0.142
571,0.158,0.421,0.7664835164835165,0.4585987261146497,7922,5,0.5598870099348475,29446,0.314,3.632265970483244,0.14400000000000002
572,0.158,0.368,0.620253164556962,0.23076923076923078,7899,5,0.49751787029054184,25381,0.312,2.540371211527919,0.07200000000000001
573,0.158,0.316,0.5737179487179487,0.25280898876404495,7342,5,0.3959780772694701,19304,0.356,2.6392381656804735,0.09
574,0.158,0.263,0.5377049180327869,0.14545454545454545,7166,5,0.3412030591633874,17072,0.33,2.3676458210588334,0.048
575,0.158,0.211,0.5718654434250765,0.24731182795698925,6648,5,0.3239050388017858,14670,0.372,2.7830990657352075,0.092
576,0.158,0.158,0.5205047318611987,0.10059171597633136,6650,4,0.23615661710667646,12328,0.338,2.323328,0.034
577,0.158,0.105,0.4637223974763407,0.1099476439790576,6074,3,0.14121878892625891,8948,0.382,2.3593388429752067,0.042
578,0.158,0.053,0.3701067615658363,0.03804347826086957,6064,3,0.08381735977193142,7696,0.368,1.9964555765595464,0.014
579,0.158,0.0,0.3115942028985507,0.0,5588,1,0.00017892287850691403,5587,0.38,1.95243757431629,0.0
580,0.153,1.0,1.0,1.0,8232,26,37.97059963441159,1419038,0.404,28.39113161604511,0.404
581,0.153,0.947,1.0,1.0,8042,22,19.4906322137057,801252,0.32,20.891877353415815,0.32
582,0.153,0.895,1.0,1.0,8091,17,13.92596225107857,516066,0.344,13.489122111616593,0.344
583,0.153,0.842,1.0,1.0,8139,13,4.478241995143933,191394,0.344,9.21064896546854,0.344
584,0.153,0.789,0.8714953271028038,0.717948717948718,8048,12,2.796051706041089,95265,0.39,4.155215379138483,0.28
585,0.153,0.737,1.0,1.0,8200,10,2.4516761451516955,119604,0.346,6.813735691987513,0.346
586,0.153,0.684,1.0,1.0,8295,10,1.9531759438807301,107982,0.384,6.480902777777778,0.384
587,0.153,0.632,1.0,1.0,7908,9,1.5079109525604133,90851,0.29,5.8056419243597714,0.29
588,0.153,0.579,1.0,1.0,7896,8,1.2201992159471302,56380,0.254,4.069297052154195,0.254
589,0.153,0.526,0.7636986301369864,0.5632911392405063,7890,6,0.7903785414467946,36938,0.316,3.5339506172839505,0.178
590,0.153,0.474,0.6324503311258278,0.3657142857142857,7921,7,0.8157893818296991,36918,0.35,3.1197417742607247,0.128
591,0.153,0.421,0.7819314641744548,0.5906432748538012,7723,7,0.7711603820012327,33112,0.342,3.296369347651399,0.202
592,0.153,0.368,0.6266233766233766,0.3072289156626506,7386,6,0.5160642139617777,24365,0.332,2.6405228758169934,0.10200000000000001
593,0.153,0.316,0.5868852459016394,0.25882352941176473,6905,5,0.4072313559264268,18730,0.34,2.521904761904762,0.08800000000000001
594,0.153,0.263,0.6099071207430341,0.288135593220339,7003,5,0.387555371151292,18061,0.354,2.7620146097654747,0.102
595,0.153,0.211,0.5347222222222222,0.20238095238095238,6605,4,0.2885388710064692,13713,0.336,2.4310018903591684,0.068
596,0.153,0.158,0.468013468013468,0.11731843575418995,6563,4,0.22472154171680156,11916,0.358,2.247554643159039,0.041999999999999996
597,0.153,0.105,0.4280155642023346,0.05161290322580645,6102,4,0.17316095619524347,9635,0.31,2.195628547276899,0.016
598,0.153,0.053,0.3697916666666667,0.06923076923076923,5653,3,0.0788531652602143,7080,0.26,2.059095106186519,0.018000000000000002
599,0.153,0.0,0.3321678321678322,0.0,5526,1,0.0001809299741726964,5525,0.382,1.956786703601108,0.0
600,0.147,1.0,1.0,1.0,7868,23,26.812922418558994,1018965,0.376,20.53953125,0.376
601,0.147,0.947,1.0,1.0,7998,18,11.924359887796406,496525,0.312,17.72658402203857,0.312
602,0.147,0.895,1.0,1.0,7347,15,8.153093100613617,355954,0.262,10.62119108995968,0.262
603,0.147,0.842,1.0,1.0,7497,12,4.499518254680824,181804,0.286,9.415254237288135,0.286
604,0.147,0.789,1.0,1.0,7475,13,4.013375313475241,166229,0.294,7.7060546875,0.294
605,0.147,0.737,1.0,1.0,7445,11,2.755015968907425,104702,0.306,7.524029903880384,0.306
606,0.147,0.684,1.0,1.0,7333,14,3.183903063121641,120295,0.388,5.531035071980862,0.388
607,0.147,0.632,1.0,1.0,7133,11,1.726693573146644,63632,0.316,6.482045389255961,0.316
608,0.147,0.579,1.0,1.0,7410,9,1.422725262757225,60983,0.376,5.236543209876543,0.376
609,0.147,0.526,0.9475524475524476,0.8905109489051095,6949,7,0.9773608889601089,41835,0.274,4.7367717003567185,0.24400000000000002
610,0.147,0.474,0.8926553672316384,0.7625,7270,6,0.8800769872608695,36377,0.32,4.413278546712803,0.244
611,0.147,0.421,0.7479674796747967,0.4685714285714286,6861,6,0.6649052867971648,26025,0.35,2.9607806342653404,0.164
612,0.147,0.368,0.6493506493506493,0.2987012987012987,6924,6,0.6896843371009034,25802,0.308,2.939516129032258,0.092
613,0.147,0.316,0.5870206489675516,0.20903954802259886,6737,6,0.5601238535058223,21901,0.354,3.237058501057248,0.074
614,0.147,0.263,0.5395189003436426,0.1464968152866242,6954,5,0.41901642735626843,18971,0.314,2.46077806122449,0.046
615,0.147,0.211,0.5652173913043478,0.2,6651,4,0.3259002815389282,14935,0.35,2.710197710718002,0.06999999999999999
616,0.147,0.158,0.5405405405405406,0.1736111111111111,5992,4,0.32228883616071985,12695,0.288,2.3004986149584488,0.049999999999999996
617,0.147,0.105,0.46396396396396394,0.0703125,5701,5,0.2018076697678355,9228,0.256,2.2419377162629757,0.018000000000000002
618,0.147,0.053,0.3867924528301887,0.057971014492753624,5396,3,0.11447391775254548,7392,0.276,2.0748456790123457,0.016
619,0.147,0.0,0.38345864661654133,0.0,5157,1,0.000193873587126493,5156,0.328,1.9596568950890754,0.0
620,0.142,1.0,1.0,1.0,6730,28,53.08970503103135,1673771,0.286,21.761058601134216,0.286
621,0.142,0.947,1.0,1.0,7080,21,20.41313397730537,597501,0.306,20.311807479224377,0.306
622,0.142,0.895,1.0,1.0,7004,23,20.591669959500994,738335,0.264,18.263151809457742,0.264
623,0.142,0.842,1.0,1.0,6941,16,10.137452599483149,376254,0.248,13.317887129344244,0.248
624,0.142,0.789,1.0,1.0,7233,13,5.72253574790062,230090,0.284,8.332416,0.284
625,0.142,0.737,1.0,1.0,6956,11,3.1483717706731973,113869,0.254,4.514872099940511,0.254
626,0.142,0.684,1.0,1.0,7248,10,2.3423204932227635,107333,0.352,5.216732598266139,0.352
627,0.142,0.632,0.8973509933774835,0.7891156462585034,6711,8,1.5393456047458742,51041,0.294,4.556935313692071,0.23199999999999998
628,0.142,0.579,1.0,1.0,6765,8,1.497646520911893,56442,0.266,4.886880165289257,0.266
629,0.142,0.526,0.7631578947368421,0.55,7023,7,0.9811095858446349,38054,0.28,3.8980492108616804,0.15400000000000003
630,0.142,0.474,0.6754716981132075,0.3582089552238806,6653,6,0.8713692921684401,31868,0.268,2.8014938886373923,0.096
631,0.142,0.421,0.7083333333333334,0.4927536231884058,6720,6,0.6587045599489797,24402,0.276,2.906082159965162,0.136
632,0.142,0.368,0.6676737160120846,0.375,6372,7,0.6492643387639504,22388,0.352,3.266498216409037,0.132
633,0.142,0.316,0.6105263157894737,0.32727272727272727,6549,6,0.5902504910245774,22510,0.22,3.197265625,0.072
634,0.142,0.263,0.6414473684210527,0.2922077922077922,6137,5,0.4594267617444698,17245,0.308,2.6387344349596678,0.09
635,0.142,0.211,0.575107296137339,0.2204724409448819,5904,6,0.37405371100204904,14443,0.254,2.806043388429752,0.056
636,0.142,0.158,0.38235294117647056,0.08029197080291971,5901,5,0.340823612196279,13001,0.274,2.1149843912591053,0.022000000000000002
637,0.142,0.105,0.43673469387755104,0.041666666666666664,5549,4,0.202642419550835,9265,0.288,2.197133585722012,0.011999999999999999
638,0.142,0.053,0.3348623853211009,0.00684931506849315,5300,3,0.09939035243859025,7017,0.292,1.9668639053254438,0.0019999999999999996
639,0.142,0.0,0.334841628959276,0.0,5003,1,0.00019984011991366034,5002,0.294,1.9459555555555557,0.0
640,0.137,1.0,1.0,1.0,6562,23,28.673507316933144,751496,0.254,16.936694214876034,0.254
641,0.137,0.947,1.0,1.0,6000,24,28.907798638888888,692517,0.188,23.93243243243243,0.188
642,0.137,0.895,1.0,1.0,6493,19,15.31958351337574,438352,0.272,12.298934911242604,0.272
643,0.137,0.842,1.0,1.0,6258,15,7.6484661474156805,274053,0.284,8.931648273406907,0.284
644,0.137,0.789,1.0,1.0,6319,13,4.326700928663209,145302,0.374,7.417061813832286,0.374
645,0.137,0.737,1.0,1.0,6335,15,7.334223706759343,226235,0.244,6.146814404432133,0.244
646,0.137,0.684,1.0,1.0,6322,14,4.955022187425221,155665,0.292,7.955124869927159,0.292
647,0.137,0.632,1.0,1.0,6156,10,2.2978741797096163,96602,0.27,5.595336076817558,0.27
648,0.137,0.579,0.7333333333333333,0.5076923076923077,6249,8,1.7072334005830112,46110,0.26,3.8193905817174514,0.132
649,0.137,0.526,1.0,1.0,6449,9,1.2696196820931271,54500,0.228,5.222120191817162,0.228
650,0.137,0.474,0.9300411522633745,0.860655737704918,5755,8,1.5917251270190769,46235,0.244,4.227750271706316,0.21
651,0.137,0.421,0.6914893617021277,0.42,5847,9,1.3007695903483063,31561,0.3,3.314625850340136,0.126
652,0.137,0.368,0.7526881720430108,0.5337837837837838,5921,6,0.8200074270697153,25683,0.296,3.467936507936508,0.158
653,0.137,0.316,0.6824644549763034,0.42735042735042733,5797,5,0.6141361596650091,21659,0.234,3.161271592393671,0.1
654,0.137,0.263,0.5891089108910891,0.30833333333333335,5458,6,0.47169289424380795,14852,0.24,3.146604938271605,0.074
655,0.137,0.211,0.5911330049261084,0.3025210084033613,5270,6,0.3899248548045037,12598,0.238,2.538781163434903,0.072
656,0.137,0.158,0.5491071428571429,0.2937062937062937,5210,4,0.25003311953610546,9806,0.286,2.859483301827347,0.08399999999999999
657,0.137,0.105,0.44761904761904764,0.12781954887218044,5317,5,0.21130119114671136,9016,0.266,2.1313131313131315,0.034
658,0.137,0.053,0.33043478260869563,0.01910828025477707,4858,3,0.10310385978673707,6428,0.314,1.9455807158509861,0.006
659,0.137,0.0,0.32972972972972975,0.0,4838,1,0.00020665425858159913,4837,0.248,1.934443288241415,0.0
660,0.132,1.0,1.0,1.0,5705,32,62.507407543392986,1073069,0.216,16.68880191894963,0.216
661,0.132,0.947,1.0,1.0,5824,23,28.663007485839195,664713,0.212,14.820673831662843,0.212
