,pop_size_host:my_population,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
1374,35,1.0,765,6,1.0409842368319877,7414,0.6,1.0,0.6
1375,40,,37,4,0.7640613586559531,210,0.0,,
1376,45,1.0,976,6,1.5091709217952163,7734,0.4,1.0,0.4
1377,50,1.0,1157,6,1.4337440210241819,10148,0.46,1.0,0.46
1378,60,1.0,1241,7,0.914871360662199,8272,0.38333333333333336,1.0,0.38333333333333336
1379,70,1.0,1545,6,0.5786265330275133,11500,0.35714285714285715,1.0,0.35714285714285715
1380,80,1.0,1814,6,0.6289170715578576,14572,0.575,1.0,0.575
1381,90,0.8556701030927835,1994,6,0.5828078518403758,7281,0.4888888888888889,0.6818181818181818,0.3333333333333333
1382,100,0.712,2245,5,0.6223750874251616,8446,0.55,0.34545454545454546,0.19000000000000003
1383,200,0.7557603686635944,4541,5,0.5663091340193858,17444,0.51,0.4803921568627451,0.24500000000000002
1384,300,0.6826923076923077,6336,6,0.5346755662288926,23041,0.5733333333333334,0.23255813953488372,0.13333333333333333
1385,400,0.6782786885245902,8229,6,0.5368494484227249,30867,0.5725,0.314410480349345,0.18000000000000002
1386,500,0.7736131934032984,10248,6,0.5431750053779462,38474,0.498,0.39357429718875503,0.196
1387,5,,4,2,0.5,6,0.0,,
1388,10,,7,1,0.12244897959183675,6,0.0,,
1389,15,,57,3,0.45860264696829794,162,0.0,,
1390,20,1.0,451,7,1.8310922758491848,5322,0.15,1.0,0.15
1391,25,1.0,482,9,4.310187496771749,11088,0.6,1.0,0.6
1392,30,1.0,625,8,1.5678822399999996,6823,0.6333333333333333,1.0,0.6333333333333333
1393,35,1.0,904,6,1.3928263763802962,10106,0.45714285714285713,1.0,0.45714285714285713
1394,40,1.0,809,8,4.573144216562436,19260,0.45,1.0,0.45
1395,45,,3,1,0.22222222222222224,2,0.0,,
1396,50,0.9285714285714286,1098,5,0.6225667798049774,3961,0.5,0.84,0.42
1397,60,0.7096774193548387,1351,5,0.7987229899611056,5930,0.6,0.25,0.15
1398,70,0.6491228070175439,1550,7,0.6470693028095733,6258,0.42857142857142855,0.3333333333333333,0.14285714285714285
1399,80,0.7456140350877193,1844,5,0.5562376776883224,6281,0.6125,0.40816326530612246,0.25
1400,90,1.0,1995,6,0.8769779084302236,12430,0.5555555555555556,1.0,0.5555555555555556
1401,100,1.0,2253,6,0.7627338722212668,11996,0.48,1.0,0.48
1402,200,0.644808743169399,4136,5,0.5238252766668288,14051,0.485,0.32989690721649484,0.16
1403,300,0.6754966887417219,6410,6,0.5745882871196284,23347,0.47,0.3049645390070922,0.1433333333333333
1404,400,0.7538759689922481,8574,6,0.5476437000475939,33532,0.47,0.324468085106383,0.1525
1405,500,0.8308605341246291,10545,6,0.5215070816867627,40229,0.532,0.5714285714285714,0.304
1406,5,,7,1,0.12244897959183675,6,0.0,,
1407,10,,129,11,3.7383570698876274,5939,0.0,,
1408,15,,169,10,6.329400231084346,5146,0.0,,
1409,20,,1,0,0.0,0,0.0,,
1410,25,1.0,499,9,2.401604812832077,10609,0.4,1.0,0.4
1411,30,,293,5,1.1211778820953069,1632,0.0,,
1412,35,1.0,784,6,1.3066886193252811,6260,0.6857142857142857,1.0,0.6857142857142857
1413,40,1.0,885,8,2.6525583325353503,11590,0.35,1.0,0.35
1414,45,1.0,998,7,1.1155427086638205,11913,0.4444444444444444,1.0,0.4444444444444444
1415,50,0.944954128440367,1205,4,0.5710204714106161,4320,0.7,0.8285714285714286,0.58
1416,60,0.5526315789473685,1327,5,0.5792101782638597,4587,0.3333333333333333,0.15,0.049999999999999996
1417,70,1.0,1472,6,1.3761740902646502,14078,0.5571428571428572,1.0,0.5571428571428572
1418,80,0.6565656565656566,1731,5,0.49513326331506785,5533,0.5,0.15,0.075
1419,90,1.0,1815,5,0.6844450515675158,8100,0.5222222222222223,1.0,0.5222222222222223
1420,100,0.8411214953271028,2186,5,0.5324210291056202,7941,0.43,0.6046511627906976,0.25999999999999995
1421,200,0.7764227642276422,4303,6,0.5438959755957734,15806,0.54,0.49074074074074076,0.265
1422,300,0.7759433962264151,6491,6,0.5803394249758282,24867,0.5766666666666667,0.4508670520231214,0.26
1423,400,0.7744874715261959,8487,7,0.5973202606294126,34109,0.475,0.4789473684210526,0.22749999999999998
1424,500,0.7694915254237288,10311,6,0.5679767155347089,40478,0.5,0.456,0.228
1425,5,,15,2,0.3555555555555555,32,0.0,,
1426,10,,3,1,0.22222222222222224,2,0.0,,
1427,15,,111,3,0.4243162080999919,272,0.0,,
1428,20,,33,3,0.3654729109274564,79,0.0,,
1429,25,,14,2,0.14285714285714285,16,0.0,,
1430,30,1.0,636,7,1.0051693959890828,4451,0.36666666666666664,1.0,0.36666666666666664
1431,35,1.0,679,6,1.1260300060081427,3549,0.5428571428571428,1.0,0.5428571428571428
1432,40,1.0,851,6,1.09108106727276,8086,0.625,1.0,0.625
1433,45,0.828125,943,6,0.9151205118026561,4118,0.5333333333333333,0.5416666666666666,0.28888888888888886
1434,50,,4,1,0.1875,3,0.0,,
1435,60,1.0,1370,5,0.6950444882519048,6113,0.4666666666666667,1.0,0.4666666666666667
1436,70,0.8961038961038961,1596,5,0.5183730001695969,5274,0.32857142857142857,0.6521739130434783,0.2142857142857143
1437,80,1.0,1639,6,0.5522750259555728,12728,0.4375,1.0,0.4375
1438,90,0.7934782608695652,1949,6,0.6214114090950852,7382,0.4222222222222222,0.5,0.2111111111111111
1439,100,0.8034188034188035,2240,5,0.6327168367346939,8418,0.48,0.5208333333333334,0.25
1440,200,0.71875,4237,6,0.5551695731028379,16042,0.575,0.21739130434782608,0.12499999999999999
1441,300,0.675,6551,5,0.5481315291378536,24469,0.43666666666666665,0.3053435114503817,0.13333333333333333
1442,400,0.7094594594594594,8379,6,0.5641667977421432,31580,0.4875,0.3384615384615385,0.165
1443,500,0.6805324459234608,10025,6,0.5204319475625152,36088,0.568,0.323943661971831,0.184
1444,5,,15,2,0.13333333333333333,17,0.0,,
1445,10,,40,3,0.41937499999999994,165,0.0,,
1446,15,,26,4,1.3091715976331362,119,0.0,,
1447,20,,101,3,0.4477992353690814,268,0.0,,
1448,25,1.0,514,7,1.4481710548229345,8165,0.56,1.0,0.56
1449,30,1.0,643,9,2.5628408824304807,15431,0.36666666666666664,1.0,0.36666666666666664
1450,35,1.0,798,5,0.8819495480556027,5261,0.5428571428571428,1.0,0.5428571428571428
1451,40,1.0,843,6,1.143146616684186,5364,0.225,1.0,0.225
1452,45,1.0,946,7,0.8273134014812563,11020,0.5333333333333333,1.0,0.5333333333333333
1453,50,,3,1,0.22222222222222224,2,0.0,,
1454,60,0.48148148148148145,1324,5,0.7122670247624612,5139,0.3,0.2222222222222222,0.06666666666666667
1455,70,1.0,1577,6,0.8482534081190094,11966,0.4142857142857143,1.0,0.4142857142857143
1456,80,1.0,1791,6,0.7778335813318095,14381,0.5,1.0,0.5
1457,90,0.8210526315789474,1878,5,0.592211141619628,6932,0.43333333333333335,0.5641025641025641,0.24444444444444446
1458,100,0.5769230769230769,2112,6,0.6376513716712581,8256,0.38,0.13157894736842105,0.049999999999999996
1459,200,0.7883817427385892,4326,7,0.5965249737686887,15957,0.49,0.47959183673469385,0.235
1460,300,0.6756756756756757,6163,6,0.6057554980022547,23413,0.5466666666666666,0.2682926829268293,0.14666666666666667
1461,400,0.7803571428571429,8602,6,0.5511320018200294,33542,0.5625,0.4533333333333333,0.255
1462,500,0.7739403453689168,10421,6,0.5435636804069452,39577,0.51,0.43529411764705883,0.222
1463,5,,7,2,0.2857142857142857,9,0.0,,
1464,10,,20,4,1.0474999999999999,105,0.0,,
1465,15,,3,1,0.22222222222222224,2,0.0,,
1466,20,,29,3,0.5517241379310345,132,0.0,,
1467,25,,419,8,3.9345754467108303,5682,0.0,,
1468,30,1.0,626,8,2.320672865906562,8166,0.5,1.0,0.5
1469,35,1.0,724,8,2.337123408931351,10886,0.42857142857142855,1.0,0.42857142857142855
1470,40,,119,4,0.652496292634701,356,0.0,,
1471,45,1.0,981,6,1.0237073198103412,8125,0.5111111111111111,1.0,0.5111111111111111
1472,50,,1,0,0.0,0,0.0,,
1473,60,1.0,1364,6,1.1386554983187278,8800,0.55,1.0,0.55
1474,70,0.72,1441,5,0.6193266396369628,5261,0.5857142857142857,0.3170731707317073,0.18571428571428572
1475,80,0.7428571428571429,1764,5,0.5821272386505623,5977,0.5375,0.37209302325581395,0.19999999999999998
1476,90,,6,1,0.13888888888888892,5,0.0,,
1477,100,0.7037037037037037,2234,5,0.5077461210285577,7419,0.46,0.30434782608695654,0.14
1478,200,0.717948717948718,4453,6,0.5578169053541168,15329,0.53,0.27358490566037735,0.14500000000000002
1479,300,0.6349206349206349,6354,6,0.58060083546271,24463,0.5233333333333333,0.267515923566879,0.13999999999999999
1480,400,0.7714285714285715,8512,6,0.5445347473844974,32219,0.4525,0.425414364640884,0.1925
1481,500,0.7257462686567164,10260,6,0.5269689819089635,39126,0.484,0.3925619834710744,0.19
1482,5,,3,1,0.22222222222222224,2,0.0,,
1483,10,,8,2,0.25,10,0.0,,
1484,15,,93,3,0.4425945195976413,313,0.0,,
1485,20,,73,3,0.4612497654344155,218,0.0,,
1486,25,1.0,511,7,2.1921944232750334,6448,0.6,1.0,0.6
1487,30,1.0,646,6,1.7003805269867438,8082,0.6,1.0,0.6
1488,35,,8,3,0.6875,18,0.0,,
1489,40,0.5625,898,5,0.6261290866612765,2849,0.425,0.17647058823529413,0.075
1490,45,1.0,944,7,1.6604738221775353,15008,0.28888888888888886,1.0,0.28888888888888886
1491,50,1.0,1095,6,0.6959521277704801,8796,0.56,1.0,0.56
1492,60,1.0,1317,5,0.7355376713256759,6019,0.6,1.0,0.6
1493,70,0.5,1453,5,0.6025012208644431,5170,0.38571428571428573,0.18518518518518517,0.07142857142857142
1494,80,1.0,1760,6,0.5981246771694215,7749,0.55,1.0,0.55
1495,90,0.68,2077,5,0.5209144610400404,7716,0.4888888888888889,0.2727272727272727,0.13333333333333333
1496,100,0.7013888888888888,2293,5,0.7354893607633083,9201,0.57,0.24561403508771928,0.13999999999999999
1497,200,0.694560669456067,4199,7,0.6731214028720364,15692,0.53,0.3113207547169811,0.165
1498,300,0.828125,6660,6,0.5725152179206234,26132,0.41,0.5528455284552846,0.22666666666666666
1499,400,0.7319587628865979,8385,6,0.555808456265252,31954,0.4975,0.34673366834170855,0.1725
1500,500,0.7240829346092504,10524,5,0.5079964912691282,39418,0.542,0.36162361623616235,0.196
1501,5,,4,1,0.1875,3,0.0,,
1502,10,,1,0,0.0,0,0.0,,
1503,15,,11,3,0.5619834710743802,24,0.0,,
1504,20,,3,1,0.22222222222222224,2,0.0,,
1505,25,1.0,538,11,6.335581321430054,23114,0.56,1.0,0.56
1506,30,,687,7,1.1832768677603827,10442,0.0,,
1507,35,1.0,703,7,1.9325953189844784,7077,0.37142857142857144,1.0,0.37142857142857144
1508,40,,2,1,0.25,1,0.0,,
1509,45,1.0,1027,5,0.6303609742407764,7255,0.5111111111111111,1.0,0.5111111111111111
1510,50,1.0,1128,6,1.3336697097731502,9430,0.48,1.0,0.48
1511,60,0.6764705882352942,1184,6,0.7570927399105186,4561,0.5,0.26666666666666666,0.13333333333333333
1512,70,1.0,1526,7,0.743930456619985,10773,0.5285714285714286,1.0,0.5285714285714286
1513,80,1.0,1803,7,0.8702529124288754,13249,0.5125,1.0,0.5125
1514,90,1.0,2093,6,0.7960016883343084,13425,0.4777777777777778,1.0,0.4777777777777778
1515,100,1.0,2151,7,0.8255768942731705,11596,0.49,1.0,0.49
1516,200,0.6709677419354839,4238,5,0.5953245329065038,16426,0.42,0.39285714285714285,0.16499999999999998
1517,300,0.7645348837209303,6569,6,0.5365108506232227,23776,0.47,0.425531914893617,0.19999999999999998
1518,400,0.7669172932330827,8333,5,0.5525093582646462,30929,0.4975,0.3768844221105528,0.1875
1519,500,0.7854251012145749,10352,6,0.566795466876608,40773,0.46,0.5391304347826087,0.248
1520,5,,4,1,0.1875,3,0.0,,
1521,10,,25,3,0.5856000000000001,103,0.0,,
1522,15,,91,3,0.3378818983214588,197,0.0,,
1523,20,,162,5,0.8024691358024691,1098,0.0,,
1524,25,1.0,528,5,1.078594897842057,3543,0.24,1.0,0.24
1525,30,1.0,669,9,2.37691398490932,11075,0.5,1.0,0.5
1526,35,1.0,713,6,1.2606708906325916,4759,0.5714285714285714,1.0,0.5714285714285714
1527,40,1.0,874,5,0.7538461739863539,4111,0.575,1.0,0.575
1528,45,0.7818181818181819,1056,5,0.4712671817607897,3421,0.5111111111111111,0.4782608695652174,0.24444444444444444
1529,50,1.0,1115,6,0.8136290695569989,7320,0.62,1.0,0.62
1530,60,1.0,1289,5,0.6666458022498662,6295,0.5,1.0,0.5
1531,70,1.0,1603,6,0.9123442515962545,11584,0.4857142857142857,1.0,0.4857142857142857
1532,80,0.9147286821705426,1820,5,0.6324912450187176,7222,0.575,0.7608695652173914,0.4375
1533,90,1.0,2122,6,0.909980581334096,13149,0.37777777777777777,1.0,0.37777777777777777
1534,100,0.6875,2199,6,0.5358932633192854,7898,0.34,0.2647058823529412,0.09000000000000001
1535,200,0.7430830039525692,4312,5,0.5779958677685951,15796,0.495,0.3434343434343434,0.16999999999999998
1536,300,0.7629310344827587,6392,6,0.5485035806256569,23827,0.58,0.367816091954023,0.21333333333333332
1537,400,0.8451957295373665,8647,7,0.5597476141995847,33985,0.5225,0.583732057416268,0.305
1538,500,0.7155797101449275,10229,6,0.562477406027448,39292,0.454,0.30837004405286345,0.14
1539,5,,5,2,0.4,7,0.0,,
1540,10,,2,1,0.25,1,0.0,,
1541,15,,174,5,0.9494318932487781,1071,0.0,,
1542,20,1.0,473,8,4.352041979358956,12943,0.15,1.0,0.15
1543,25,1.0,515,12,9.177279668206241,23039,0.6,1.0,0.6
1544,30,1.0,701,8,1.2472583490876088,14293,0.4,1.0,0.4
1545,35,1.0,800,6,0.68744375,5580,0.5142857142857142,1.0,0.5142857142857142
1546,40,1.0,885,5,0.6645676529732835,3846,0.575,1.0,0.575
1547,45,1.0,1040,7,1.5494674556213017,18444,0.4888888888888889,1.0,0.4888888888888889
1548,50,1.0,1175,6,0.7213761883205071,6082,0.54,1.0,0.54
1549,60,1.0,1407,7,0.844432523139203,9628,0.3,1.0,0.3
1550,70,,1,0,0.0,0,0.0,,
1551,80,,7,3,1.0612244897959184,28,0.0,,
1552,90,0.7857142857142857,1990,5,0.5134266811444154,6889,0.5,0.4666666666666667,0.23333333333333334
1553,100,0.8027210884353742,2311,5,0.5707989614136368,8974,0.55,0.4727272727272727,0.26
1554,200,0.7289719626168224,4295,5,0.530169498875835,15885,0.45,0.35555555555555557,0.16
1555,300,0.726790450928382,6289,7,0.5936729462313219,24221,0.51,0.32679738562091504,0.16666666666666669
1556,400,0.8134328358208955,8561,5,0.5537239564064325,33584,0.44,0.5738636363636364,0.2525
1557,500,0.7261261261261261,10423,6,0.5448540090081336,39064,0.456,0.3333333333333333,0.152
1558,5,,17,3,0.6782006920415224,61,0.0,,
1559,10,,19,2,0.3545706371191136,48,0.0,,
1560,15,,105,4,0.4838095238095239,559,0.0,,
1561,20,1.0,483,8,1.7629206692128652,7717,0.55,1.0,0.55
1562,25,1.0,524,7,2.323447788590408,8737,0.48,1.0,0.48
1563,30,1.0,607,7,1.7049415251500208,12335,0.16666666666666666,1.0,0.16666666666666666
1564,35,1.0,712,8,2.0983777300845854,17730,0.34285714285714286,1.0,0.34285714285714286
1565,40,1.0,885,9,2.0630648919531427,14049,0.575,1.0,0.575
1566,45,1.0,1013,5,0.6653406992415479,6261,0.37777777777777777,1.0,0.37777777777777777
1567,50,1.0,1157,8,2.091425011336056,12737,0.5,1.0,0.5
1568,60,1.0,1285,7,1.211152931914185,9195,0.5333333333333333,1.0,0.5333333333333333
1569,70,0.6875,1551,6,0.5668371438156203,5383,0.5285714285714286,0.32432432432432434,0.17142857142857143
1570,80,,3,1,0.22222222222222224,2,0.0,,
1571,90,0.7333333333333333,2012,5,0.6075660846056861,8045,0.45555555555555555,0.3170731707317073,0.14444444444444443
1572,100,0.6,2203,5,0.5593729839370198,7825,0.29,0.1724137931034483,0.05
1573,200,0.6919831223628692,4413,5,0.5390722639355972,16325,0.525,0.3047619047619048,0.16000000000000003
1574,300,0.7002801120448179,6463,6,0.5737849718301508,23997,0.51,0.3006535947712418,0.15333333333333332
1575,400,0.6592592592592592,8284,5,0.5608901267206352,31612,0.475,0.2736842105263158,0.13
1576,500,0.7687687687687688,10609,6,0.5513384653115243,42071,0.526,0.4144486692015209,0.218
1577,5,,25,4,0.7264,79,0.0,,
1578,10,,12,3,0.5208333333333334,25,0.0,,
1579,15,,17,2,0.11764705882352941,19,0.0,,
1580,20,,380,8,3.3658933518005547,6327,0.0,,
1581,25,,211,4,0.6405516497832484,1138,0.0,,
1582,30,1.0,657,7,1.3407884647016444,3950,0.3333333333333333,1.0,0.3333333333333333
1583,35,,7,2,0.4081632653061225,12,0.0,,
1584,40,1.0,901,7,1.7095273349010407,11337,0.45,1.0,0.45
1585,45,1.0,997,6,0.880565467717093,6370,0.6666666666666666,1.0,0.6666666666666666
1586,50,0.7121212121212122,1136,5,0.6681183048998214,4120,0.5,0.24,0.12
1587,60,1.0,1368,5,0.6380403371977702,8200,0.4666666666666667,1.0,0.4666666666666667
1588,70,0.8545454545454545,1484,5,0.5692685137422716,5481,0.4,0.7142857142857143,0.28571428571428575
1589,80,0.7553191489361702,1880,6,0.7912584880036215,11396,0.5375,0.46511627906976744,0.25
1590,90,0.5714285714285714,1940,5,0.5846221702625145,6768,0.4,0.25,0.1
1591,100,0.7142857142857143,2172,7,0.6038455277107945,7786,0.43,0.4418604651162791,0.19
1592,200,0.7198275862068966,4562,5,0.5145168299358768,15800,0.495,0.3434343434343434,0.16999999999999998
1593,300,0.7466666666666667,6380,5,0.5186239325478326,23118,0.51,0.3790849673202614,0.19333333333333333
1594,400,0.7133333333333334,8388,6,0.56567009118324,31748,0.495,0.3484848484848485,0.17250000000000001
1595,500,0.7092436974789916,10256,6,0.5712788115658792,39064,0.544,0.3639705882352941,0.198
1596,5,,4,1,0.1875,3,0.0,,
1597,10,,22,2,0.23966942148760328,36,0.0,,
1598,15,,25,3,0.3904000000000001,56,0.0,,
1599,20,1.0,446,7,1.3500824468619923,5467,0.55,1.0,0.55
1600,25,,413,6,0.6265616847141038,2444,0.0,,
1601,30,,1,0,0.0,0,0.0,,
1602,35,1.0,666,5,0.7177380082785488,2783,0.37142857142857144,1.0,0.37142857142857144
1603,40,1.0,873,7,2.0251532220923227,11508,0.525,1.0,0.525
1604,45,0.56,985,5,0.4683717694349249,2891,0.24444444444444444,0.0,0.0
1605,50,1.0,1128,6,0.8758480144358934,8073,0.46,1.0,0.46
1606,60,1.0,1285,6,0.9167593756150736,7012,0.6,1.0,0.6
1607,70,0.9469026548672567,1500,4,0.5651,5871,0.5428571428571428,0.8421052631578947,0.4571428571428571
1608,80,0.7083333333333334,1783,6,0.6067876677878474,6879,0.65,0.3269230769230769,0.21250000000000002
1609,90,0.9741379310344828,2060,5,0.6176633047412574,8128,0.5333333333333333,0.9375,0.5
1610,100,0.9153846153846154,2139,7,0.6449951817588319,8191,0.52,0.7884615384615384,0.41
1611,200,0.6602870813397129,4397,6,0.6288478266008173,16966,0.495,0.2828282828282828,0.13999999999999999
1612,300,0.7352112676056338,6288,5,0.5389430481501984,22121,0.4866666666666667,0.3561643835616438,0.17333333333333334
1613,400,0.7227272727272728,8477,5,0.5295946484703511,32579,0.5175,0.4106280193236715,0.21249999999999997
1614,500,0.7199312714776632,10498,5,0.544587995623258,40730,0.5,0.348,0.174
1615,5,,7,1,0.12244897959183675,6,0.0,,
1616,10,,20,4,0.9,98,0.0,,
1617,15,,21,3,0.39455782312925175,43,0.0,,
1618,20,,23,2,0.08695652173913043,25,0.0,,
1619,25,,479,7,2.7036318705026567,6835,0.0,,
1620,30,1.0,639,6,2.0368582561269193,7412,0.6333333333333333,1.0,0.6333333333333333
1621,35,,736,6,1.297665111058601,6890,0.0,,
1622,40,1.0,880,7,0.8347094524793388,10219,0.475,1.0,0.475
1623,45,1.0,950,6,0.9336565096952908,9467,0.17777777777777778,1.0,0.17777777777777778
1624,50,1.0,1032,6,0.8836721050417644,6318,0.66,1.0,0.66
1625,60,1.0,1348,5,0.7982344433780346,6087,0.4,1.0,0.4
1626,70,1.0,1631,5,0.870244319798689,9361,0.4142857142857143,1.0,0.4142857142857143
1627,80,0.6833333333333333,1818,5,0.6666654564246303,7706,0.375,0.36666666666666664,0.13749999999999998
1628,90,0.7425742574257426,2010,6,0.6184700873740748,7397,0.45555555555555555,0.36585365853658536,0.16666666666666666
1629,100,0.61,2237,5,0.6113134868146939,8545,0.5,0.22,0.11
1630,200,0.7630331753554502,4399,6,0.5629769439116467,15284,0.43,0.4186046511627907,0.18
1631,300,0.7950138504155124,6394,5,0.5387469817702297,24294,0.5166666666666667,0.5225806451612903,0.27
1632,400,0.8166311300639659,8348,6,0.5894046650391717,31333,0.4875,0.558974358974359,0.2725
1633,500,0.7265500794912559,10152,6,0.5602002827316361,39058,0.526,0.34600760456273766,0.18200000000000002
1634,5,,6,2,0.47222222222222227,11,0.0,,
1635,10,,14,3,0.7806122448979593,63,0.0,,
1636,15,,159,4,0.350144377200269,403,0.0,,
1637,20,,179,4,0.5613432789238787,610,0.0,,
1638,25,,442,11,5.304518744497452,16036,0.0,,
1639,30,,5,1,0.16000000000000006,4,0.0,,
1640,35,1.0,783,5,0.7351037125115601,6048,0.2857142857142857,1.0,0.2857142857142857
1641,40,1.0,863,6,1.269008242824285,5758,0.5,1.0,0.5
1642,45,1.0,940,7,0.9912132186509733,10880,0.6222222222222222,1.0,0.6222222222222222
1643,50,1.0,1117,5,0.754519756125124,10986,0.42,1.0,0.42
1644,60,1.0,1266,5,0.6698443181619659,5311,0.48333333333333334,1.0,0.48333333333333334
1645,70,1.0,1538,6,0.8770869232161066,7662,0.5428571428571428,1.0,0.5428571428571428
1646,80,1.0,1948,6,0.6284558690216681,8598,0.4375,1.0,0.4375
1647,90,,4,1,0.1875,3,0.0,,
1648,100,,4,2,0.5,6,0.0,,
1649,200,0.8786407766990292,4371,5,0.6028280338775338,16440,0.395,0.6835443037974683,0.27
1650,300,0.7774390243902439,6527,5,0.5864463388328676,26211,0.47333333333333333,0.4859154929577465,0.23
1651,400,0.662621359223301,8350,6,0.543000380078167,30646,0.485,0.28350515463917525,0.13749999999999998
1652,500,0.8042763157894737,10221,7,0.5788261018421751,39888,0.478,0.502092050209205,0.24
1653,5,,15,4,0.9955555555555555,71,0.0,,
1654,10,,12,1,0.07638888888888888,11,0.0,,
1655,15,,52,3,0.3857248520710059,117,0.0,,
1656,20,,349,6,1.292468863145623,3485,0.0,,
1657,25,1.0,572,9,2.2572344613428528,9395,0.68,1.0,0.68
1658,30,1.0,629,7,1.9142151597028618,7462,0.6333333333333333,1.0,0.6333333333333333
1659,35,1.0,735,5,0.722358276643991,3443,0.2857142857142857,1.0,0.2857142857142857
1660,40,1.0,908,6,0.8061528459702303,5918,0.4,1.0,0.4
1661,45,1.0,1024,7,1.1545257568359375,11008,0.26666666666666666,1.0,0.26666666666666666
1662,50,1.0,1034,7,1.2543389365069268,16926,0.28,1.0,0.28
1663,60,1.0,1351,7,0.9558048675187006,12036,0.4,1.0,0.4
1664,70,1.0,1652,5,0.660111157361537,7398,0.42857142857142855,1.0,0.42857142857142855
1665,80,0.7555555555555555,1796,5,0.6082918735522146,7090,0.4875,0.4358974358974359,0.2125
1666,90,0.6413043478260869,2039,6,0.5668844486894955,7150,0.5111111111111111,0.2826086956521739,0.14444444444444443
1667,100,0.7346938775510204,2188,5,0.5366121590593865,8051,0.63,0.38095238095238093,0.24
1668,200,0.6956521739130435,4357,5,0.5551526490260016,15928,0.54,0.28703703703703703,0.155
1669,300,0.72,6457,6,0.5194790598263026,23379,0.4533333333333333,0.33088235294117646,0.15
1670,400,0.6827731092436975,8441,5,0.5569246893926232,32448,0.4925,0.233502538071066,0.115
1671,500,0.8071833648393195,10169,6,0.5791738074761528,39259,0.454,0.5506607929515418,0.24999999999999997
1672,5,,9,2,0.2222222222222222,11,0.0,,
1673,10,,34,5,1.1358131487889274,213,0.0,,
1674,15,,86,3,0.5820713899405084,359,0.0,,
1675,20,,152,5,0.7340720221606647,688,0.0,,
1676,25,,23,2,0.16635160680529304,31,0.0,,
1677,30,1.0,578,7,0.8671621508363166,6793,0.4,1.0,0.4
1678,35,1.0,804,7,1.8390324496918393,9116,0.4,1.0,0.4
1679,40,1.0,913,8,1.8302000194345043,16319,0.375,1.0,0.375
1680,45,1.0,1011,5,0.7716972843723982,4499,0.6,1.0,0.6
1681,50,1.0,981,6,1.8458042252335665,6319,0.4,1.0,0.4
1682,60,0.5344827586206896,1368,6,0.6098030163127117,5172,0.5,0.1,0.05
1683,70,0.7142857142857143,1735,5,0.6216292802033071,6532,0.5285714285714286,0.35135135135135137,0.18571428571428572
1684,80,0.6086956521739131,1695,5,0.5355143098302311,5774,0.45,0.25,0.1125
1685,90,1.0,1953,6,0.6673745460723312,8230,0.5666666666666667,1.0,0.5666666666666667
1686,100,1.0,2027,7,0.9549225563428494,11846,0.41,1.0,0.41
1687,200,0.7473684210526316,4326,5,0.5245538219058008,14849,0.39,0.38461538461538464,0.15000000000000002
1688,300,,2,1,0.25,1,0.0,,
1689,400,0.806930693069307,8548,6,0.5348330515513265,33100,0.54,0.4583333333333333,0.2475
1690,500,0.716566866267465,10474,6,0.5735851769891741,41490,0.44,0.35454545454545455,0.156
1691,5,,8,3,0.734375,21,0.0,,
1692,10,,36,3,0.54320987654321,180,0.0,,
1693,15,,36,2,0.22839506172839505,62,0.0,,
1694,20,1.0,388,6,1.2210317249442024,4863,0.5,1.0,0.5
1695,25,,296,9,3.733188002191381,5141,0.0,,
1696,30,1.0,645,7,1.8891989664082687,5143,0.3333333333333333,1.0,0.3333333333333333
1697,35,1.0,757,7,1.5928585513629725,11823,0.2857142857142857,1.0,0.2857142857142857
1698,40,1.0,881,6,1.03799598279223,7317,0.65,1.0,0.65
1699,45,1.0,962,5,0.792623864869187,6469,0.4222222222222222,1.0,0.4222222222222222
1700,50,1.0,1122,6,0.7140800899844625,6274,0.34,1.0,0.34
1701,60,,1,0,0.0,0,0.0,,
1702,70,0.5517241379310345,1507,5,0.6214511443830582,6006,0.4714285714285714,0.21212121212121213,0.1
1703,80,1.0,1861,6,0.63249811380464,12068,0.5125,1.0,0.5125
1704,90,0.7924528301886793,1936,5,0.6037985686599276,8145,0.4777777777777778,0.4883720930232558,0.23333333333333334
1705,100,0.7318840579710145,2146,5,0.6078134486319722,7959,0.5,0.26,0.13
1706,200,0.8271604938271605,4355,5,0.5138548536132375,15891,0.61,0.5409836065573771,0.33
1707,300,0.7956656346749226,6236,6,0.600161732389597,24237,0.44666666666666666,0.5074626865671642,0.22666666666666668
1708,400,0.7378435517970402,8180,8,0.5831317364195576,30986,0.47,0.3404255319148936,0.15999999999999998
1709,500,0.7372611464968153,10358,6,0.5819531407024543,41640,0.494,0.3319838056680162,0.164
1710,5,,15,2,0.2488888888888889,23,0.0,,
1711,10,,4,1,0.1875,3,0.0,,
1712,15,,81,4,0.6395366559975614,360,0.0,,
1713,20,,221,6,1.2023095350218054,2303,0.0,,
1714,25,,64,3,0.394287109375,149,0.0,,
1715,30,1.0,577,14,17.53370238098814,31542,0.4666666666666667,1.0,0.4666666666666667
1716,35,1.0,770,8,1.3085107100691518,10252,0.4,1.0,0.4
1717,40,1.0,912,5,0.6550945964142812,3415,0.525,1.0,0.525
