,mutate_in_host,mutate_in_vector,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
1185,0.005,0.012368421052631579,0.5892857142857143,745,4,0.3776874915544345,1882,0.18,0.4888888888888889,0.088
1186,0.005,0.011842105263157895,0.5263157894736842,724,4,0.3113515307835536,1501,0.248,0.41935483870967744,0.10400000000000001
1187,0.005,0.011315789473684211,0.5138888888888888,703,4,0.31302141401714656,1453,0.216,0.35185185185185186,0.076
1188,0.005,0.010789473684210526,0.2222222222222222,569,4,0.4114516572409895,1373,0.14,0.2,0.028000000000000004
1189,0.005,0.010263157894736842,0.7419354838709677,595,4,0.40978461973024505,1654,0.104,0.6923076923076923,0.072
1190,0.005,0.009736842105263158,0.2727272727272727,617,4,0.32449059468490027,1290,0.18,0.1111111111111111,0.019999999999999997
1191,0.005,0.009210526315789475,0.36507936507936506,592,2,0.18917777574872172,1032,0.208,0.23076923076923078,0.048
1192,0.005,0.00868421052631579,0.19696969696969696,602,4,0.176965486032163,951,0.244,0.13114754098360656,0.032
1193,0.005,0.008157894736842107,0.3783783783783784,524,3,0.3189900064098829,1047,0.256,0.28125,0.07200000000000001
1194,0.005,0.007631578947368422,0.4375,512,3,0.2099609375,868,0.208,0.3076923076923077,0.064
1195,0.005,0.007105263157894738,0.37142857142857144,530,4,0.23581701673193306,881,0.232,0.2413793103448276,0.05600000000000001
1196,0.005,0.006578947368421054,0.12903225806451613,472,4,0.5503043306521115,1289,0.116,0.06896551724137931,0.008
1197,0.005,0.00605263157894737,0.475,445,3,0.22736523166266887,816,0.132,0.36363636363636365,0.048
1198,0.005,0.0055263157894736865,0.20967741935483872,382,4,0.4533592829143937,1000,0.228,0.14035087719298245,0.032
1199,0.005,0.005,0.19230769230769232,397,4,0.3029395529443115,730,0.096,0.125,0.012
1200,0.015,0.015,0.5483870967741935,1242,5,0.6032456351892045,4077,0.172,0.3488372093023256,0.06
1201,0.015,0.014473684210526316,0.5294117647058824,1318,5,0.8040468037975412,5551,0.148,0.35135135135135137,0.052
1202,0.015,0.013947368421052632,0.5882352941176471,1006,4,0.45071519194969334,2744,0.212,0.33962264150943394,0.072
1203,0.015,0.013421052631578948,0.8271604938271605,1094,4,0.5036880575116391,3344,0.2,0.72,0.144
1204,0.015,0.012894736842105263,0.5333333333333333,1253,5,0.6201773365630389,3553,0.128,0.34375,0.044
1205,0.015,0.012368421052631579,1.0,1036,6,1.1640432834930903,7517,0.18,1.0,0.18
1206,0.015,0.011842105263157895,0.40540540540540543,1020,7,0.6301143790849673,3533,0.22,0.2,0.044000000000000004
1207,0.015,0.011315789473684211,1.0,1089,5,0.6495272450694438,6548,0.216,1.0,0.216
1208,0.015,0.010789473684210526,0.43243243243243246,918,4,0.31632657904604583,1880,0.12,0.3,0.036
1209,0.015,0.010263157894736842,0.4342105263157895,1049,5,0.547613097407218,3067,0.248,0.3064516129032258,0.076
1210,0.015,0.009736842105263158,0.4626865671641791,1099,5,0.6703223461480824,3675,0.196,0.2653061224489796,0.052000000000000005
1211,0.015,0.009210526315789475,0.5208333333333334,1060,4,0.6508864364542541,3378,0.256,0.28125,0.07200000000000001
1212,0.015,0.00868421052631579,0.6216216216216216,897,4,0.3560512000238624,2006,0.204,0.45098039215686275,0.092
1213,0.015,0.008157894736842107,0.37142857142857144,1003,3,0.28892186849223017,2194,0.236,0.2542372881355932,0.05999999999999999
1214,0.015,0.007631578947368422,0.4473684210526316,965,5,0.36497731482724366,2177,0.128,0.34375,0.044
1215,0.015,0.007105263157894738,0.7361111111111112,951,4,0.5276133042754265,2513,0.208,0.6346153846153846,0.13199999999999998
1216,0.015,0.006578947368421054,0.6101694915254238,886,4,0.28457215068611813,1872,0.172,0.46511627906976744,0.07999999999999999
1217,0.015,0.00605263157894737,0.61,962,4,0.35812539710668606,2225,0.276,0.43478260869565216,0.12000000000000001
1218,0.015,0.0055263157894736865,0.41509433962264153,981,5,0.5804412273564701,3215,0.176,0.29545454545454547,0.052
1219,0.015,0.005,0.4166666666666667,794,4,0.3236188923221389,1575,0.196,0.2857142857142857,0.056
1220,0.014473684210526316,0.015,1.0,1345,5,0.6202545570127554,6572,0.104,1.0,0.104
1221,0.014473684210526316,0.014473684210526316,0.3835616438356164,1400,5,0.4694443877551019,3709,0.228,0.21052631578947367,0.048
1222,0.014473684210526316,0.013947368421052632,1.0,1145,6,0.9654690032608073,5027,0.196,1.0,0.196
1223,0.014473684210526316,0.013421052631578948,1.0,1080,4,0.55,3594,0.168,1.0,0.168
1224,0.014473684210526316,0.012894736842105263,0.2753623188405797,1144,6,0.8356276590542325,3738,0.236,0.15254237288135594,0.036
1225,0.014473684210526316,0.012368421052631579,1.0,1292,4,0.5730735222229678,4375,0.232,1.0,0.232
1226,0.014473684210526316,0.011842105263157895,0.42857142857142855,1226,4,0.5448886150800093,3653,0.172,0.2558139534883721,0.044
1227,0.014473684210526316,0.011315789473684211,0.49382716049382713,1053,4,0.3924228609255517,2766,0.216,0.24074074074074073,0.052
1228,0.014473684210526316,0.010789473684210526,1.0,1193,6,1.1772528910963578,7565,0.204,1.0,0.204
1229,0.014473684210526316,0.010263157894736842,0.3181818181818182,1132,4,0.49247946035036017,3347,0.224,0.19642857142857142,0.044
1230,0.014473684210526316,0.009736842105263158,0.06382978723404255,1109,5,0.5568473697861825,3245,0.176,0.0,0.0
1231,0.014473684210526316,0.009210526315789475,0.6229508196721312,1104,5,0.28764637156059647,2222,0.18,0.4888888888888889,0.088
1232,0.014473684210526316,0.00868421052631579,0.6233766233766234,1083,4,0.3536651805925368,2553,0.212,0.4528301886792453,0.096
1233,0.014473684210526316,0.008157894736842107,0.6808510638297872,798,4,0.4612047034880434,2367,0.14,0.5714285714285714,0.08
1234,0.014473684210526316,0.007631578947368422,0.3333333333333333,856,4,0.3518088370163332,1707,0.22,0.2,0.044000000000000004
1235,0.014473684210526316,0.007105263157894738,0.6142857142857143,801,4,0.36870890163824555,1853,0.2,0.46,0.09200000000000001
1236,0.014473684210526316,0.006578947368421054,0.5777777777777777,928,4,0.33991226032996436,2117,0.272,0.4411764705882353,0.12000000000000001
1237,0.014473684210526316,0.00605263157894737,0.9482758620689655,994,4,0.38157415316850796,2837,0.18,0.9333333333333333,0.16799999999999998
1238,0.014473684210526316,0.0055263157894736865,0.5915492957746479,886,4,0.5225211338656502,2523,0.224,0.48214285714285715,0.108
1239,0.014473684210526316,0.005,0.5641025641025641,815,6,0.5147954382927472,2216,0.116,0.41379310344827586,0.048
1240,0.013947368421052632,0.015,0.8913043478260869,1323,5,0.5065481975102967,3825,0.148,0.8648648648648649,0.128
1241,0.013947368421052632,0.014473684210526316,0.30303030303030304,1131,5,0.9204752177403783,5060,0.216,0.14814814814814814,0.032
1242,0.013947368421052632,0.013947368421052632,0.7142857142857143,1222,7,1.207553954907439,6801,0.152,0.631578947368421,0.09599999999999999
1243,0.013947368421052632,0.013421052631578948,1.0,1332,6,1.079626360594829,8779,0.204,1.0,0.204
1244,0.013947368421052632,0.012894736842105263,0.7407407407407407,995,4,0.5687876568773516,3433,0.076,0.631578947368421,0.047999999999999994
1245,0.013947368421052632,0.012368421052631579,0.7792207792207793,1258,6,0.8923752846646329,5065,0.232,0.7068965517241379,0.164
1246,0.013947368421052632,0.011842105263157895,0.5714285714285714,883,4,0.43103596433962776,2190,0.112,0.4642857142857143,0.052000000000000005
1247,0.013947368421052632,0.011315789473684211,0.911504424778761,1076,5,0.6771119802103344,3930,0.3,0.8666666666666667,0.26
1248,0.013947368421052632,0.010789473684210526,0.38333333333333336,1078,4,0.2993423883299314,2265,0.192,0.22916666666666666,0.044
1249,0.013947368421052632,0.010263157894736842,1.0,1017,6,0.8052855633193431,4867,0.22,1.0,0.22
1250,0.013947368421052632,0.009736842105263158,0.3815789473684211,898,6,0.5987619109032197,2478,0.232,0.1896551724137931,0.044
1251,0.013947368421052632,0.009210526315789475,0.6986301369863014,970,5,0.6422669784249123,3103,0.212,0.5849056603773585,0.124
1252,0.013947368421052632,0.00868421052631579,0.2982456140350877,1048,5,0.4621589286754852,2617,0.192,0.16666666666666666,0.032
1253,0.013947368421052632,0.008157894736842107,0.288135593220339,912,4,0.3644955659433672,1893,0.18,0.06666666666666667,0.012
1254,0.013947368421052632,0.007631578947368422,0.28888888888888886,920,4,0.3682939508506616,1994,0.148,0.13513513513513514,0.02
1255,0.013947368421052632,0.007105263157894738,0.46875,868,7,0.7073520355072311,2374,0.2,0.32,0.064
1256,0.013947368421052632,0.006578947368421054,0.21666666666666667,979,4,0.3280452317878722,2128,0.2,0.06,0.012
1257,0.013947368421052632,0.00605263157894737,0.6376811594202898,848,4,0.38853768022427915,2175,0.212,0.5283018867924528,0.112
1258,0.013947368421052632,0.0055263157894736865,0.8125,758,3,0.3207110086952889,1565,0.108,0.7777777777777778,0.084
1259,0.013947368421052632,0.005,0.10344827586206896,765,4,0.4860284505959247,2292,0.108,0.037037037037037035,0.004
1260,0.013421052631578948,0.015,0.7931034482758621,1203,6,0.7854649881254193,5127,0.156,0.6923076923076923,0.108
1261,0.013421052631578948,0.014473684210526316,1.0,1150,6,0.7095531190926276,5432,0.272,1.0,0.272
1262,0.013421052631578948,0.013947368421052632,0.746031746031746,1183,5,0.5346351418267667,3652,0.204,0.6862745098039216,0.13999999999999999
1263,0.013421052631578948,0.013421052631578948,0.803030303030303,1090,5,0.5505092163959263,3774,0.208,0.75,0.156
1264,0.013421052631578948,0.012894736842105263,0.8529411764705882,1099,5,0.48484642751579116,3206,0.192,0.7916666666666666,0.152
1265,0.013421052631578948,0.012368421052631579,0.7894736842105263,1047,5,0.32151533147419875,2287,0.196,0.7551020408163265,0.148
1266,0.013421052631578948,0.011842105263157895,0.6075949367088608,1005,5,0.760492067028044,3857,0.22,0.43636363636363634,0.096
1267,0.013421052631578948,0.011315789473684211,0.1694915254237288,1074,4,0.4154928234310901,2623,0.204,0.0392156862745098,0.008
1268,0.013421052631578948,0.010789473684210526,0.5510204081632653,1017,5,0.4477471963832159,2413,0.136,0.35294117647058826,0.04800000000000001
1269,0.013421052631578948,0.010263157894736842,0.32786885245901637,1107,4,0.3618216669971578,2745,0.192,0.14583333333333334,0.028000000000000004
1270,0.013421052631578948,0.009736842105263158,0.7195121951219512,1092,5,0.46967874921171626,3327,0.192,0.5208333333333334,0.1
1271,0.013421052631578948,0.009210526315789475,0.4,948,4,0.3769817425982303,2243,0.224,0.25,0.056
1272,0.013421052631578948,0.00868421052631579,0.3815789473684211,1021,5,0.610325188667752,2889,0.224,0.16071428571428573,0.036000000000000004
1273,0.013421052631578948,0.008157894736842107,1.0,883,5,0.46622691868167954,2676,0.212,1.0,0.212
1274,0.013421052631578948,0.007631578947368422,0.42857142857142855,944,4,0.29746750215455325,1936,0.184,0.30434782608695654,0.056
1275,0.013421052631578948,0.007105263157894738,0.5294117647058824,930,4,0.3266285119667014,2019,0.208,0.38461538461538464,0.08
1276,0.013421052631578948,0.006578947368421054,0.5333333333333333,789,4,0.5766777345663842,2650,0.228,0.38596491228070173,0.088
1277,0.013421052631578948,0.00605263157894737,1.0,783,5,0.4594471602002319,2117,0.212,1.0,0.212
1278,0.013421052631578948,0.0055263157894736865,0.5245901639344263,844,3,0.25511977493766985,1605,0.204,0.43137254901960786,0.088
1279,0.013421052631578948,0.005,0.10714285714285714,817,5,0.4469257171279227,1906,0.208,0.038461538461538464,0.008
1280,0.012894736842105263,0.015,0.8117647058823529,1277,5,0.9275115607804852,5557,0.22,0.7090909090909091,0.156
1281,0.012894736842105263,0.014473684210526316,0.8888888888888888,1410,5,0.8119536240631762,5247,0.22,0.8181818181818182,0.18000000000000002
1282,0.012894736842105263,0.013947368421052632,0.6351351351351351,1336,6,0.7273297715945355,4714,0.224,0.5178571428571429,0.11600000000000002
1283,0.012894736842105263,0.013421052631578948,0.581081081081081,1191,6,0.5826824610269717,3828,0.224,0.44642857142857145,0.1
1284,0.012894736842105263,0.012894736842105263,0.3275862068965517,1101,4,0.4970132841005741,3005,0.192,0.1875,0.036000000000000004
1285,0.012894736842105263,0.012368421052631579,0.32727272727272727,1328,4,0.3920782905719262,3123,0.176,0.1590909090909091,0.027999999999999997
1286,0.012894736842105263,0.011842105263157895,0.23214285714285715,1131,5,0.4571809178047173,2872,0.184,0.06521739130434782,0.012
1287,0.012894736842105263,0.011315789473684211,0.3103448275862069,1105,4,0.3614061956143404,2471,0.192,0.16666666666666666,0.032
1288,0.012894736842105263,0.010789473684210526,0.3611111111111111,989,4,0.2829690805125337,1903,0.12,0.23333333333333334,0.028
1289,0.012894736842105263,0.010263157894736842,0.7415730337078652,899,4,0.5389872073902408,2974,0.228,0.5964912280701754,0.136
1290,0.012894736842105263,0.009736842105263158,0.4634146341463415,1088,4,0.42981506136461933,3305,0.128,0.3125,0.04
1291,0.012894736842105263,0.009210526315789475,1.0,929,5,0.47836893032891836,3832,0.232,1.0,0.232
1292,0.012894736842105263,0.00868421052631579,0.8518518518518519,890,4,0.41761898750157805,2456,0.172,0.813953488372093,0.13999999999999999
1293,0.012894736842105263,0.008157894736842107,0.4117647058823529,968,4,0.4337893159620244,2465,0.196,0.1836734693877551,0.036000000000000004
1294,0.012894736842105263,0.007631578947368422,0.34146341463414637,908,5,0.5463282811620641,2184,0.136,0.20588235294117646,0.028
1295,0.012894736842105263,0.007105263157894738,0.6052631578947368,955,3,0.3334711219538939,2418,0.204,0.4117647058823529,0.08399999999999999
1296,0.012894736842105263,0.006578947368421054,0.21428571428571427,809,5,0.47783510904059867,1951,0.14,0.05714285714285714,0.008
1297,0.012894736842105263,0.00605263157894737,0.8979591836734694,798,5,0.5813531322039435,2654,0.144,0.8611111111111112,0.124
1298,0.012894736842105263,0.0055263157894736865,0.5974025974025974,763,4,0.39222287686221696,1687,0.236,0.4745762711864407,0.112
1299,0.012894736842105263,0.005,0.5961538461538461,729,5,0.46533481609435473,1803,0.164,0.4878048780487805,0.08
1300,0.012368421052631579,0.015,1.0,1229,5,0.5873172139792286,4168,0.144,1.0,0.144
1301,0.012368421052631579,0.014473684210526316,0.5116279069767442,1134,5,0.4070287008264668,2773,0.228,0.2631578947368421,0.06
1302,0.012368421052631579,0.013947368421052632,0.5576923076923077,1116,4,0.42883249187446204,2836,0.16,0.425,0.068
1303,0.012368421052631579,0.013421052631578948,0.7164179104477612,1153,4,0.3191057078747022,2591,0.216,0.6481481481481481,0.13999999999999999
1304,0.012368421052631579,0.012894736842105263,0.6941176470588235,1054,4,0.34278379283402166,2462,0.24,0.5666666666666667,0.13599999999999998
1305,0.012368421052631579,0.012368421052631579,0.5,1093,4,0.5911058394557731,3448,0.18,0.3333333333333333,0.06
1306,0.012368421052631579,0.011842105263157895,0.4880952380952381,987,4,0.31656724859854907,1893,0.256,0.328125,0.084
1307,0.012368421052631579,0.011315789473684211,0.4864864864864865,1093,6,0.6575722241428236,3901,0.232,0.3448275862068966,0.08000000000000002
1308,0.012368421052631579,0.010789473684210526,1.0,1072,5,0.6269692233793719,6507,0.188,1.0,0.188
1309,0.012368421052631579,0.010263157894736842,0.935064935064935,999,4,0.4453242030819609,2782,0.228,0.9122807017543859,0.208
1310,0.012368421052631579,0.009736842105263158,0.6461538461538462,976,5,0.3060826642703574,2017,0.224,0.5892857142857143,0.132
1311,0.012368421052631579,0.009210526315789475,0.5,881,4,0.40530766168359406,2108,0.144,0.3888888888888889,0.055999999999999994
1312,0.012368421052631579,0.00868421052631579,1.0,892,5,0.7101527780570694,3507,0.128,1.0,0.128
1313,0.012368421052631579,0.008157894736842107,0.5584415584415584,958,4,0.27830684141021,1882,0.232,0.41379310344827586,0.096
1314,0.012368421052631579,0.007631578947368422,0.25,943,4,0.44354056063037467,2429,0.244,0.06557377049180328,0.016
1315,0.012368421052631579,0.007105263157894738,0.6891891891891891,818,4,0.3545052934882025,1918,0.228,0.5964912280701754,0.136
1316,0.012368421052631579,0.006578947368421054,0.8333333333333334,900,4,0.5075358024691359,2748,0.184,0.7608695652173914,0.14
