,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
254,0.5555555555555556,0.9298187808896211,16675,4,0.2389526052565921,66927,0.502,0.15139442231075698,0.076
255,0.4444444444444444,0.9176925782623989,16248,4,0.24076342403600903,65109,0.552,0.15217391304347827,0.08400000000000002
256,0.33333333333333337,0.9208692086920869,15378,4,0.23205863812114197,60582,0.458,0.1572052401746725,0.07200000000000001
257,0.22222222222222232,0.9306296691568837,13775,4,0.2247916917269706,53524,0.494,0.21052631578947367,0.104
258,0.11111111111111116,0.9233201581027668,12815,4,0.21304286867543445,48960,0.462,0.16017316017316016,0.074
259,0.0,0.930786810316683,11360,4,0.20893172857567946,42604,0.526,0.19391634980988592,0.10200000000000001
260,1.0,0.9343137254901961,20717,5,0.26730025631830173,88742,0.49,0.17959183673469387,0.088
261,0.8888888888888888,0.9178082191780822,19105,5,0.2842557222955744,81551,0.458,0.08296943231441048,0.038
262,0.7777777777777778,0.9204073934364391,18402,4,0.25640178344497677,76332,0.49,0.13877551020408163,0.068
263,0.6666666666666667,0.9304224352147675,18039,5,0.25099590120353243,74532,0.476,0.17647058823529413,0.084
264,0.5555555555555556,0.9204545454545454,17108,4,0.23539974202318306,68965,0.504,0.1111111111111111,0.055999999999999994
265,0.4444444444444444,0.9325559407500787,15424,4,0.23797685290800777,60860,0.526,0.18631178707224336,0.098
266,0.33333333333333337,0.9329787234042554,15620,5,0.22805085489072255,61963,0.48,0.2125,0.102
267,0.22222222222222232,0.9240214888718342,13413,4,0.22500336823867462,51615,0.48,0.175,0.08399999999999999
268,0.11111111111111116,0.931044687777449,12856,4,0.222476416765636,49246,0.534,0.12734082397003746,0.068
269,0.0,0.933984375,11505,4,0.20534302018225734,43107,0.462,0.2683982683982684,0.12400000000000001
270,1.0,0.921939477303989,20411,5,0.26800039646774626,86340,0.492,0.07723577235772358,0.038
271,0.8888888888888888,0.92429874957756,19941,5,0.27027595606427157,84276,0.508,0.11811023622047244,0.06
272,0.7777777777777778,0.9254385964912281,18826,4,0.26728628407413163,78990,0.49,0.1673469387755102,0.082
273,0.6666666666666667,0.9187137114783386,17922,5,0.2535382745309278,73852,0.442,0.17647058823529413,0.078
274,0.5555555555555556,0.9304990757855822,16809,5,0.24204625710779396,67854,0.452,0.168141592920354,0.07600000000000001
275,0.4444444444444444,0.9216823785351704,16283,4,0.2341300961107562,64998,0.496,0.12903225806451613,0.064
276,0.33333333333333337,0.9132181599035757,15199,4,0.22511558729543887,60009,0.498,0.13253012048192772,0.066
277,0.22222222222222232,0.9269027882441597,13423,4,0.2326056406478101,51965,0.498,0.22088353413654618,0.11
278,0.11111111111111116,0.930955497382199,12939,5,0.22279713149362487,49391,0.514,0.17898832684824903,0.092
279,0.0,0.9131534569983136,11360,4,0.2101952737552073,42656,0.5,0.176,0.088
280,1.0,0.9179216867469879,20067,5,0.2694971446988116,85660,0.464,0.0603448275862069,0.028000000000000004
281,0.8888888888888888,0.9344601586754053,20300,4,0.2637929845422117,86583,0.474,0.19831223628691982,0.09399999999999999
282,0.7777777777777778,0.9341819310773052,19164,4,0.2539672041055201,79619,0.506,0.16205533596837945,0.082
283,0.6666666666666667,0.9219683655536028,17627,4,0.26188285647148485,72902,0.504,0.11904761904761904,0.06
284,0.5555555555555556,0.9183449285975833,16580,4,0.25533133209456366,66940,0.494,0.09716599190283401,0.048
285,0.4444444444444444,0.9358752166377816,16595,5,0.2288509127966738,65990,0.466,0.20600858369098712,0.096
286,0.33333333333333337,0.9323017408123792,14650,4,0.22213067595429187,57141,0.522,0.19540229885057472,0.10200000000000001
287,0.22222222222222232,0.9241924851680949,13952,4,0.23635802354468263,54126,0.55,0.16363636363636364,0.09000000000000001
288,0.11111111111111116,0.9223382045929018,12839,4,0.22108159103036698,48732,0.454,0.18061674008810572,0.082
289,0.0,0.9111747851002865,11316,4,0.2052178923513612,42002,0.512,0.15234375,0.078
290,1.0,0.9285042333019755,21122,5,0.277854776720157,91392,0.52,0.12307692307692308,0.064
291,0.8888888888888888,0.931958762886598,20310,4,0.25932360572621166,85900,0.462,0.14285714285714285,0.066
292,0.7777777777777778,0.9220149253731343,18495,5,0.2578047960325672,76963,0.48,0.12916666666666668,0.062000000000000006
293,0.6666666666666667,0.9277830337432986,18500,5,0.2562366574141709,76746,0.518,0.11583011583011583,0.060000000000000005
294,0.5555555555555556,0.9249228659581762,17064,4,0.25650167723002604,70313,0.498,0.12048192771084337,0.06
295,0.4444444444444444,0.921875,16466,5,0.25378274330629347,66527,0.528,0.14772727272727273,0.07800000000000001
296,0.33333333333333337,0.927801724137931,15193,4,0.22590794728918678,60127,0.51,0.21176470588235294,0.108
297,0.22222222222222232,0.9288441513363416,14099,4,0.22403772264846317,54677,0.52,0.21153846153846154,0.11
298,0.11111111111111116,0.9177690382552736,13182,4,0.21463403093476918,50269,0.522,0.11877394636015326,0.062000000000000006
299,0.0,0.9312022237665045,11370,4,0.21018796861620287,42777,0.498,0.20481927710843373,0.102
300,1.0,0.9233171408743928,20804,5,0.2930354341142669,90920,0.512,0.13671875,0.07
301,0.8888888888888888,0.9268063809821708,19878,5,0.26856726727271185,84180,0.546,0.14285714285714285,0.078
302,0.7777777777777778,0.9252971137521222,18582,4,0.24858140121945466,76598,0.582,0.09278350515463918,0.054
303,0.6666666666666667,0.9238668555240793,17762,5,0.25827509975287727,73551,0.49,0.12244897959183673,0.06
304,0.5555555555555556,0.9242622950819672,16886,4,0.2530300347275875,68678,0.53,0.12830188679245283,0.068
305,0.4444444444444444,0.9241902136457616,15631,5,0.2363183014339473,62015,0.496,0.11290322580645161,0.056
306,0.33333333333333337,0.929559748427673,15336,4,0.2218433289753786,59921,0.552,0.18840579710144928,0.10400000000000001
307,0.22222222222222232,0.9306296691568837,13804,4,0.22369794249097835,52770,0.49,0.20408163265306123,0.1
308,0.11111111111111116,0.9354508196721312,12585,5,0.2148123376849896,48217,0.47,0.19574468085106383,0.092
309,0.0,0.9300249910746162,11159,4,0.21283856148955793,41523,0.53,0.26037735849056604,0.138
310,1.0,0.9175654853620955,20325,5,0.28610514320641367,88384,0.486,0.11934156378600823,0.057999999999999996
311,0.8888888888888888,0.9343044844330192,20194,5,0.2677347447889571,85520,0.54,0.14814814814814814,0.08
312,0.7777777777777778,0.9202068710749908,18672,4,0.2541083991380722,77529,0.498,0.13253012048192772,0.066
313,0.6666666666666667,0.9205187894911873,17653,4,0.24230000160222884,72121,0.518,0.07722007722007722,0.04
314,0.5555555555555556,0.929107021131561,17155,4,0.23077057035051934,69260,0.504,0.1746031746031746,0.088
315,0.4444444444444444,0.9256548536209553,15431,5,0.23212329065441412,60730,0.512,0.24609375,0.126
316,0.33333333333333337,0.9204797867614394,14882,4,0.22471276121878797,57981,0.462,0.22510822510822512,0.10400000000000001
317,0.22222222222222232,0.924627166465135,13682,4,0.2248178396159548,52579,0.466,0.19742489270386265,0.092
318,0.11111111111111116,0.9361826697892272,12706,4,0.216265077912972,48077,0.556,0.2158273381294964,0.12000000000000001
319,0.0,0.9289137380191693,11235,4,0.21302818038153623,42058,0.46,0.22608695652173913,0.10400000000000001
