,mutate_in_host,mutate_in_vector,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
1104,0.007105263157894738,0.012894736842105263,0.686046511627907,872,7,1.0510886604662906,4711,0.252,0.5714285714285714,0.144
1105,0.007105263157894738,0.012368421052631579,1.0,670,5,0.956892403653375,4909,0.188,1.0,0.188
1106,0.007105263157894738,0.011842105263157895,0.46296296296296297,888,6,1.422505275545816,5018,0.18,0.35555555555555557,0.064
1107,0.007105263157894738,0.011315789473684211,0.8723404255319149,889,5,0.7742929771573829,3189,0.144,0.8333333333333334,0.12
1108,0.007105263157894738,0.010789473684210526,0.0967741935483871,746,4,0.49344852618792623,1996,0.112,0.0,0.0
1109,0.007105263157894738,0.010263157894736842,1.0,748,7,1.350388915896937,4424,0.172,1.0,0.172
1110,0.007105263157894738,0.009736842105263158,0.9830508474576272,756,4,0.44047444080512876,2031,0.172,0.9767441860465116,0.16799999999999998
1111,0.007105263157894738,0.009210526315789475,0.782608695652174,846,6,0.728685679794779,3858,0.152,0.7368421052631579,0.11199999999999999
1112,0.007105263157894738,0.00868421052631579,0.48148148148148145,695,4,0.5415744526680814,2162,0.168,0.3333333333333333,0.056
1113,0.007105263157894738,0.008157894736842107,1.0,747,5,0.7295294520339279,3124,0.14,1.0,0.14
1114,0.007105263157894738,0.007631578947368422,1.0,684,5,0.5082760507506584,2654,0.208,1.0,0.208
1115,0.007105263157894738,0.007105263157894738,1.0,645,5,0.9293816477375159,4387,0.224,1.0,0.224
1116,0.007105263157894738,0.006578947368421054,0.7590361445783133,564,3,0.3733086866857804,1432,0.248,0.6774193548387096,0.16799999999999998
1117,0.007105263157894738,0.00605263157894737,0.8333333333333334,637,6,0.7642229938708971,2442,0.144,0.8055555555555556,0.11599999999999999
1118,0.007105263157894738,0.0055263157894736865,0.3770491803278688,558,5,0.6012030934854382,1771,0.188,0.19148936170212766,0.036
1119,0.007105263157894738,0.005,0.4342105263157895,527,3,0.1693233331773059,821,0.244,0.29508196721311475,0.072
1120,0.006578947368421054,0.015,1.0,959,6,0.8239335160778574,5920,0.224,1.0,0.224
1121,0.006578947368421054,0.014473684210526316,1.0,928,5,0.8618274375743163,4822,0.228,1.0,0.228
1122,0.006578947368421054,0.013947368421052632,1.0,962,5,0.8997292110597724,4305,0.196,1.0,0.196
1123,0.006578947368421054,0.013421052631578948,1.0,903,6,0.7430258925275537,5790,0.16,1.0,0.16
1124,0.006578947368421054,0.012894736842105263,1.0,795,6,1.1003140698548317,5846,0.18,1.0,0.18
1125,0.006578947368421054,0.012368421052631579,1.0,721,6,0.8879445830552035,4151,0.156,1.0,0.156
1126,0.006578947368421054,0.011842105263157895,1.0,800,7,1.22109375,6972,0.172,1.0,0.172
1127,0.006578947368421054,0.011315789473684211,0.4032258064516129,782,5,0.6537437614876931,2828,0.208,0.28846153846153844,0.05999999999999999
1128,0.006578947368421054,0.010789473684210526,1.0,839,5,0.5504168791668383,3069,0.164,1.0,0.164
1129,0.006578947368421054,0.010263157894736842,0.7922077922077922,758,6,0.5764579750906774,2472,0.244,0.7377049180327869,0.18
1130,0.006578947368421054,0.009736842105263158,0.5384615384615384,737,5,0.5401633745666634,2025,0.204,0.4117647058823529,0.08399999999999999
1131,0.006578947368421054,0.009210526315789475,1.0,614,6,1.3662850534223177,6522,0.236,1.0,0.236
1132,0.006578947368421054,0.00868421052631579,0.6376811594202898,637,4,0.46735950750303756,2045,0.24,0.5833333333333334,0.14
1133,0.006578947368421054,0.008157894736842107,0.5161290322580645,548,4,0.36848993020405985,1315,0.204,0.4117647058823529,0.08399999999999999
1134,0.006578947368421054,0.007631578947368422,0.6805555555555556,578,4,0.4350313094910262,1429,0.22,0.5818181818181818,0.128
1135,0.006578947368421054,0.007105263157894738,1.0,672,5,0.673469387755102,3336,0.312,1.0,0.312
1136,0.006578947368421054,0.006578947368421054,0.5753424657534246,554,4,0.3545628119746119,1275,0.24,0.48333333333333334,0.11599999999999999
1137,0.006578947368421054,0.00605263157894737,0.8222222222222222,577,4,0.40615867046727683,1743,0.144,0.7777777777777778,0.11199999999999999
1138,0.006578947368421054,0.0055263157894736865,0.3902439024390244,539,5,0.9639234341063124,1860,0.14,0.2857142857142857,0.04
1139,0.006578947368421054,0.005,0.5636363636363636,495,3,0.3104826038159371,976,0.172,0.4418604651162791,0.076
1140,0.00605263157894737,0.015,0.5942028985507246,917,6,1.2138629474282572,4129,0.204,0.45098039215686275,0.092
1141,0.00605263157894737,0.014473684210526316,1.0,965,5,0.7886815753443045,4156,0.188,1.0,0.188
1142,0.00605263157894737,0.013947368421052632,0.75,850,6,1.4311474048442907,4762,0.188,0.6595744680851063,0.12399999999999999
1143,0.00605263157894737,0.013421052631578948,1.0,943,6,0.9538273307026491,5137,0.232,1.0,0.232
1144,0.00605263157894737,0.012894736842105263,1.0,765,6,0.7659515570934257,3274,0.18,1.0,0.18
