,recombine_in_vector,recombine_in_host,mutant_frac,num_genomes,max_gen_distance,gen_variance,ssq_genomes,infected_hosts,mut_frac_inf_hosts,mut_frac_hosts
3428,0.42105263157894735,0.5789473684210527,0.7840909090909091,1326,4,0.42561520489388466,4613,0.204,0.2549019607843137,0.05199999999999999
3429,0.42105263157894735,0.5263157894736843,0.7943262411347518,1069,3,0.32532961835414403,3315,0.12,0.03333333333333333,0.004
3430,0.42105263157894735,0.4736842105263158,0.6858974358974359,1139,4,0.39893750274604356,3786,0.2,0.02,0.004
3431,0.42105263157894735,0.42105263157894735,0.7959183673469388,1127,4,0.349742427737655,3621,0.204,0.0196078431372549,0.004
3432,0.42105263157894735,0.368421052631579,0.7922077922077922,735,3,0.3610606691656254,1969,0.216,0.1111111111111111,0.023999999999999997
3433,0.42105263157894735,0.3157894736842106,0.7096774193548387,1020,3,0.3193963860053826,3060,0.216,0.0,0.0
3434,0.42105263157894735,0.26315789473684215,0.7837837837837838,1091,3,0.30979743438734214,3265,0.204,0.058823529411764705,0.011999999999999999
3435,0.42105263157894735,0.21052631578947367,0.6530612244897959,913,3,0.32965477363001744,2607,0.068,0.0,0.0
3436,0.42105263157894735,0.1578947368421053,0.75,940,3,0.3120359891353553,2671,0.14,0.02857142857142857,0.004
3437,0.42105263157894735,0.10526315789473695,0.7411764705882353,1072,3,0.30452216529293835,3216,0.18,0.022222222222222223,0.004
3438,0.42105263157894735,0.052631578947368474,0.7268722466960352,961,3,0.3022519249697625,2720,0.248,0.0,0.0
3439,0.42105263157894735,0.0,0.7709251101321586,1103,4,0.2939942084926217,3155,0.24,0.13333333333333333,0.032
3440,0.368421052631579,1.0,0.8324175824175825,1252,4,0.3270543488246282,4105,0.248,0.016129032258064516,0.004
3441,0.368421052631579,0.9473684210526316,0.7951807228915663,1088,3,0.3046570880190312,3224,0.156,0.1282051282051282,0.019999999999999997
3442,0.368421052631579,0.8947368421052632,0.7016129032258065,1164,4,0.3524838806816169,3667,0.156,0.05128205128205128,0.008
3443,0.368421052631579,0.8421052631578947,0.7348484848484849,1077,4,0.37965254769904017,3498,0.14,0.0,0.0
3444,0.368421052631579,0.7894736842105263,0.8204081632653061,1406,4,0.43985034671566087,5236,0.204,0.13725490196078433,0.028
3445,0.368421052631579,0.736842105263158,0.7417218543046358,1385,4,0.3571760351366498,4657,0.164,0.04878048780487805,0.008
3446,0.368421052631579,0.6842105263157895,0.6771653543307087,1108,4,0.38523488511514553,3661,0.172,0.046511627906976744,0.007999999999999998
3447,0.368421052631579,0.631578947368421,0.803921568627451,1232,4,0.3689676800472255,4082,0.252,0.047619047619047616,0.012
3448,0.368421052631579,0.5789473684210527,0.8188775510204082,1300,4,0.40064852071005913,4422,0.296,0.04054054054054054,0.012
3449,0.368421052631579,0.5263157894736843,0.7657657657657657,1147,4,0.3185672946901398,3437,0.224,0.07142857142857142,0.016
3450,0.368421052631579,0.4736842105263158,0.7954545454545454,1239,3,0.353426212005438,4004,0.228,0.21052631578947367,0.048
3451,0.368421052631579,0.42105263157894735,0.7777777777777778,1391,4,0.41514077609940875,4928,0.192,0.20833333333333334,0.04
3452,0.368421052631579,0.368421052631579,0.775609756097561,1030,4,0.3803600716372891,3244,0.232,0.20689655172413793,0.048
3453,0.368421052631579,0.3157894736842106,0.7790697674418605,1246,5,0.3856630141009818,4074,0.248,0.08064516129032258,0.02
3454,0.368421052631579,0.26315789473684215,0.7756410256410257,1119,4,0.35519713519267887,3556,0.14,0.0,0.0
