,contact_rate_host_host,mutant_frac,infected_hosts,Alive
292,0.012222222222222223,0.0,0.0,False
293,0.013333333333333332,0.0,0.0,False
294,0.014444444444444444,0.0,0.0,False
295,0.015555555555555555,0.0,0.0,False
296,0.016666666666666666,0.0,0.0,False
297,0.017777777777777778,0.0,0.0,False
298,0.01888888888888889,0.0,0.0,False
299,0.02,0.0,0.0,False
300,0.004,0.0,0.0,False
301,0.004428571428571428,0.0,0.0,False
302,0.004857142857142858,0.0,0.0,False
303,0.005285714285714286,0.0,0.0,False
304,0.005714285714285714,1.0,0.212,True
305,0.006142857142857143,1.0,0.301,True
306,0.006571428571428572,0.0,0.0,False
307,0.007,0.0,0.0,False
308,0.0074285714285714285,1.0,0.458,True
309,0.007857142857142858,1.0,0.47,True
310,0.008285714285714285,0.0,0.0,False
311,0.008714285714285714,0.0,0.0,False
312,0.009142857142857144,0.0,0.0,False
313,0.009571428571428571,0.0,0.0,False
314,0.01,0.0,0.0,False
315,0.01,0.0,0.0,False
316,0.011111111111111112,0.0,0.0,False
317,0.012222222222222223,0.0,0.0,False
318,0.013333333333333332,0.0,0.0,False
319,0.014444444444444444,0.0,0.0,False
320,0.015555555555555555,0.0,0.0,False
321,0.016666666666666666,0.0,0.0,False
322,0.017777777777777778,0.0,0.0,False
323,0.01888888888888889,0.0,0.0,False
324,0.02,0.0,0.0,False
325,0.004,0.0,0.0,False
326,0.004428571428571428,0.0,0.0,False
327,0.004857142857142858,0.0,0.0,False
328,0.005285714285714286,1.0,0.116,True
329,0.005714285714285714,0.0,0.0,False
330,0.006142857142857143,0.0,0.0,False
331,0.006571428571428572,1.0,0.059,True
332,0.007,0.0,0.0,False
333,0.0074285714285714285,0.0,0.0,False
334,0.007857142857142858,0.0,0.0,False
335,0.008285714285714285,0.0,0.0,False
336,0.008714285714285714,0.0,0.0,False
337,0.009142857142857144,0.0,0.0,False
338,0.009571428571428571,0.0,0.0,False
339,0.01,0.0,0.0,False
340,0.01,0.0,0.0,False
341,0.011111111111111112,0.0,0.0,False
342,0.012222222222222223,0.0,0.0,False
343,0.013333333333333332,0.0,0.0,False
344,0.014444444444444444,0.0,0.0,False
345,0.015555555555555555,0.0,0.0,False
